,Measles,Measles_virus,Measles_vaccine,Conjunctivitis,Pneumonia,Morbillivirus,Q_fever,Typhoid-fever,Pertussis,Meningococcal,Listeriosis,Malaria,Lyme,Legionnaires,Hepatitis A,Hepatitis B,Hepatitis C,Haemophilus
12/8/12,1.4527211758,1.3586380522,2.2127667168,3.7154402089,2.2598438263,0.9176876837,2.2975116767,2.7057274359,3.2062400718,2.3569271362,0.7409636907,3.0726051427,1.3372639252,0.9516560382,1.0994172648,3.6893912898,3.0733312213,4.717850682
12/15/12,1.0963385794,1.0760840159,1.8875858058,3.4741691899,2.1445592211,0.7020639903,1.7277575187,2.1962250037,2.799284568,1.5130727998,0.7525293162,2.3238627205,0.9774851152,0.6544207286,0.9060039294,2.9585852517,2.3927717728,3.2376386388
12/22/12,0.7807811746,0.9881783157,1.1716173087,2.8561187712,2.0434730803,0.5843384106,0.7319051658,1.8917162347,2.054849126,1.0148170987,0.6457817186,1.2424999709,0.6351475228,0.529812879,0.6871637134,1.8209644055,1.8101516398,1.4857241937
12/29/12,1.0839234558,1.0070152515,1.7178641899,3.638793773,2.6655043447,0.6128403931,1.3333123325,2.4384902421,2.2590882539,1.2793166677,0.640155198,2.1732029475,0.8057793357,0.8568325039,0.7075897393,2.2176544875,2.3274348979,2.2675761573
1/5/13,1.4325370792,1.6725869815,2.3439800669,4.1614689552,3.0717882102,0.7627856051,2.3084684874,3.0029061284,3.6385113295,1.9848255381,0.739869645,3.1976101615,1.0829056764,0.7042638685,1.0155296892,3.6377717854,3.3639813194,4.2062860036
1/12/13,1.5192906114,1.2518954163,2.5949969105,4.0690840314,2.9639491413,0.8086366204,2.2342056591,3.0605528312,2.9757334698,1.9302294347,0.8592769138,3.3855139021,1.1273678935,0.7668717149,1.0551843534,3.7396829613,3.5115502611,4.8848344498
1/19/13,1.433070244,1.3084062235,2.7604398301,4.0325707395,2.83432755,0.7441973557,2.0601141109,2.9312204655,2.6146508736,2.2519754034,1.0215082554,3.6694001016,1.0942897223,0.7383030859,1.0731451693,3.8176931448,3.6918536371,5.2386136188
1/26/13,1.6355205413,1.6788659601,2.6534724252,3.9604884651,3.0479971247,0.7974836707,2.1879435694,3.2706402765,2.9456591154,6.067871991,0.9282017901,3.6110578226,1.5139958684,0.7717344602,1.1721761779,4.054213382,3.662815026,5.1749333684
2/2/13,1.5779387412,1.1702686947,2.6919806909,4.303115346,2.6846203261,0.8383778195,2.1477685967,4.2897693795,2.8348788988,2.68927429,0.7776923663,3.526664577,1.1531430918,0.796048187,1.2223255933,4.1126380301,3.6522555311,5.366681678
2/9/13,1.4172276323,1.1074789088,2.3083242652,4.1019774711,2.5392765327,0.7652640384,2.2804677489,6.067871991,2.7039222166,2.4671794615,1.1463857524,3.341237164,1.1121605265,0.8003030892,1.20887259,3.5647409754,3.5779430855,4.9400240001
2/16/13,1.4206551204,1.3146852021,2.2912094804,4.253853879,2.5127496454,0.8445739026,2.1782041821,3.9915967783,2.4418185081,2.6246070607,0.798635526,3.4936798929,1.1452386977,0.8367736793,1.4010181031,3.965248577,3.5852027383,5.4678625203
2/23/13,6.067871991,1.2958482664,2.3425538348,4.1875948451,2.5157278599,0.8805111848,2.4935168464,3.7462255753,2.5701103742,3.2426561538,0.7637823572,4.7912755711,1.1682215828,0.7614011264,1.2821245452,4.9695881948,3.7072968984,5.6468747799
3/2/13,1.5713884306,1.2958482664,2.6021280708,4.360246057,2.4538433332,0.8792719682,2.5714319449,3.4435803851,2.3403651482,2.6728424531,0.7397133528,4.4200245328,1.2645778659,0.7693030876,1.2525420248,4.3073315306,3.8861483439,6.067871991
3/9/13,1.6475548329,0.9253885299,2.7975218638,4.2920984045,1.9504904533,0.8470523359,2.5166478913,3.4450712481,2.4117441538,2.3065715068,0.7444021199,4.6306114345,1.4416105197,0.7164207319,1.2025334785,4.3425191028,3.286633019,5.4805985704
3/16/13,1.7245590656,1.3711960094,3.0043255134,4.6278003508,1.8441058612,0.9387543663,2.8429173663,3.7905787497,2.3780532632,3.5246476783,0.7379941382,3.9049483857,1.5485775928,0.7632246559,1.2476116048,4.4963817413,3.803124315,5.2959258442
3/23/13,2.2776794792,1.2518954163,2.6235215518,6.067871991,1.710259361,0.8507699857,2.7516106102,3.5919212542,2.8455381636,3.9486950835,0.7919149598,3.6637540746,6.067871991,0.7340481838,1.5506915691,6.067871991,5.6099858919,5.2916804941
3/30/13,2.4763976229,1.377474988,2.8403088258,5.0790227981,1.9122238601,0.9040563008,2.6992614034,3.2522529661,2.3803373914,3.9370337798,0.7628446038,3.1875067447,2.3679281888,0.7255383794,1.465747475,5.6577376007,4.9947633183,5.3405020195
4/6/13,3.2957957789,1.6663080029,4.0426224574,4.4811176439,1.9111849481,1.0254995303,2.6432599264,3.0816733905,0.5791119788,2.7178974899,0.8111389049,3.6878239791,2.0147220545,1.0112246688,2.0465509577,4.9041924239,3.9539930988,5.5704584793
4/13/13,4.6437126006,1.4465437524,5.7926092023,4.287534243,1.8494043126,1.0787858453,3.3152776511,3.2170934469,0.5517024407,4.6685155538,1.125598885,4.0681879031,1.9893334841,0.9935972169,1.4359536509,5.0650261852,4.2720978837,5.3744648197
4/20/13,4.7805836255,1.936304082,6.067871991,4.3423041808,1.6926671172,1.239884007,2.818568898,2.8978002865,0.5825381711,3.3746409087,1.069489972,5.6371890896,2.134920396,1.0446560431,1.3329078718,4.8884244081,4.0921904888,5.66385618
4/27/13,2.8196034317,1.5909602599,4.4918855581,4.4625462282,1.6072685481,1.196511425,2.812481781,2.7898369571,0.5737823464,3.0094300809,0.8795949045,4.8089070238,2.3079578941,1.0422246704,1.382423376,4.7460143285,3.8122318793,5.2485194355
5/4/13,2.3196471669,2.7776872124,4.7785582034,4.435476029,1.5543186649,0.9784092985,2.9013536902,4.175594121,0.529812879,2.7486409267,0.7936341744,4.6696383579,2.6850060869,0.9996756486,1.3524182483,4.7655998639,3.515378078,4.7001617235
5/11/13,2.1149880439,3.8199976576,2.7404725812,4.3714203834,1.5515828632,0.9015778675,2.7735242317,3.0753372227,1.709565083,2.8573030743,0.7597187591,4.547307773,2.6719466531,1.0112246688,1.297127109,4.6427753197,3.3865522398,4.770209999
5/18/13,2.1314399868,4.5358012163,3.1212765428,4.1213358111,1.3586222683,0.9796485151,2.6542167371,2.9299780797,2.6022785127,2.2392539812,0.7434643664,3.8902885262,2.3833933078,1.058636436,1.2384551104,4.5302414805,3.2384553233,3.8935452181
5/25/13,1.8959334708,5.2013729463,3.4193590446,3.7853190951,1.3190397199,0.8953817844,2.6676083946,2.7713254081,2.6854588472,2.1634555076,0.7240841291,3.4379129947,2.3523771525,1.3048129194,1.2771941251,4.4371271976,3.2430751024,3.5425962825
6/1/13,1.8212142302,4.9878876744,2.9401450704,3.8800647921,1.2991272392,0.8817504014,2.64812962,2.9573105681,2.5149106098,2.3532167214,0.7350245857,3.2725933621,2.8747974639,5.8235190371,6.067871991,5.4534173116,4.07146748,3.7576940172
6/8/13,1.9570950919,6.067871991,3.5477199305,4.2011299446,1.3484409304,0.886707268,2.8465696366,2.7746798499,2.7617867971,2.0664546636,0.7434643664,3.2761592739,2.8884153603,2.1776757099,2.2108748148,4.6625268342,3.3913040125,3.474670682
6/15/13,1.7852636883,4.7492864881,2.8160628807,4.2519652605,1.2528956538,0.746675789,2.4959516932,2.9709768123,2.3540699173,2.4242446618,0.7000151247,3.0570538052,2.8494948109,2.2998521869,1.5782314869,4.1338833567,3.3732208774,3.123014188
6/22/13,1.6452698408,4.0899937367,2.8816695557,3.7733578443,1.323714824,0.659930625,1.9030664904,3.1611860841,1.9423558132,2.33996524,0.6901687138,3.0674543812,2.9484286138,2.6633424019,1.4209510871,4.062844296,3.9624406948,2.8449437611
6/29/13,1.6389480294,3.5500015784,2.6035543029,3.4873895197,1.0219801393,0.6735620079,1.5743621685,2.8405262993,1.6947182499,2.0150389157,0.7342431245,2.6097299821,2.5535096168,3.0645188934,1.205421296,3.5013369539,2.6063375578,2.4840890087
7/6/13,1.5703982674,3.2297736706,2.1942256999,3.474011805,0.9750213154,0.6215149095,2.101506507,2.9673738934,1.837856949,1.9397705013,0.8478675805,2.7542484626,2.7002993712,2.6754992653,1.2018995674,3.5931234038,2.6923974416,2.3928139831
7/13/13,1.6984339897,3.4934907711,2.5065705224,3.1891451745,1.0311571956,0.6239933428,1.6595818075,2.8822704635,1.9079035465,1.6238551844,0.679071965,3.013569492,2.9984324985,3.2900287091,1.1759796448,3.5064823064,2.7360873518,2.2682837156
7/20/13,1.7346130307,2.8781508698,2.4309802229,2.2437342081,0.7577155486,0.6004482268,0.949823957,1.9533385723,1.5112266196,1.0964462242,0.6067086594,1.9859925786,1.8811635685,3.1240875239,1.0174314227,2.740322717,2.2012489334,1.471573027
7/27/13,1.0485822451,2.6018758121,1.9531924808,2.5975354155,0.8327596277,0.7082600735,1.3917486564,2.4637106746,1.837856949,1.2814369047,0.6331220474,2.3050426305,1.8274652386,2.6596953429,1.1780222474,3.9199362789,2.8397023959,1.6711044783
8/3/13,1.062749196,3.2800054992,1.936077696,2.5783344603,0.8795452996,2.3638534889,1.3320949091,2.0071338791,1.5565284951,3.5569812929,0.6165550703,2.8195244589,1.7848072854,2.9016169241,1.0777938511,2.9127750162,2.2025688703,1.6010562028
8/10/13,1.1466084049,3.2800054992,1.9189629112,2.5556710377,1.2033395498,1.4108959017,1.631581069,2.1083883249,1.5709946402,2.1486138484,0.6301524949,2.6786709433,1.5777035669,2.156401199,1.0317296408,2.9295389067,2.8018202078,1.5196869939
8/17/13,1.7310332098,3.3679111994,2.1072255439,2.3465065339,0.7962245546,1.940041402,1.6717560417,2.2249241165,1.7954102337,1.5628983699,0.6357790154,2.2083667998,2.7254731483,2.4250678797,1.085541654,2.6613166588,2.0127619488,1.4177985933
8/24/13,2.6021483531,4.9564927814,3.3808507788,2.0137949003,0.6520581948,6.067871991,1.4367933227,1.9581838771,1.5194114122,1.5369254664,0.6568784674,1.9798512861,1.7214432562,2.552107102,1.055254788,2.3985717216,1.9528368151,1.6166224863
8/31/13,1.8098654362,3.5688385142,2.0031106031,2.1085405973,0.7422703897,1.4455939673,1.3941835032,1.9176820988,2.1762886074,1.4007002374,0.7125185036,1.9313152645,1.4944496763,2.8432639799,0.9519272705,2.3169099976,1.5462962601,1.7121428619
9/7/13,2.0003576084,4.3160369658,2.5921444463,2.2656107063,1.1750811425,0.9647779155,1.7983680768,2.126278681,2.1532569816,1.5247341035,0.7064231064,2.3335699248,1.5267975502,4.0911660057,1.0003862562,2.5804848304,1.9967907128,2.3305488494
9/14/13,1.9073584312,4.3788267516,2.930161446,2.0820999377,0.9721816225,0.8941425677,1.6388856095,2.0123518996,1.8388086691,1.3710169191,0.7007965859,2.4329201893,1.3525572095,2.746616916,1.0159522966,2.7137660588,1.9515168782,2.430314575
9/21/13,1.3746506134,4.5734750878,2.1585698983,2.0008893403,0.8891725511,0.8408562527,1.6474075734,2.1804467035,1.8190128916,1.4240228447,0.8070753067,2.4090483909,1.1888847002,2.6116757325,1.1732326965,2.3662057944,1.7496985313,2.5399861174
9/28/13,1.5757299155,4.0523198652,2.1386026494,1.9857803919,1.0166124271,0.8891857012,1.6254939519,2.1787073634,2.2411959165,1.6254453622,0.7539359463,2.5781320415,1.2750597799,2.0652247237,0.9488281493,2.3535913817,1.8844640854,3.2567427139
10/5/13,1.2278017898,4.1213886296,1.5709622871,1.348529018,0.9509531867,1.0205426638,1.3954009266,2.164792642,1.9160883391,1.4897501925,0.6904812982,2.9555243724,1.4203889398,1.8694992233,0.9283316888,2.3077811463,1.9921709337,3.0543810292
10/12/13,1.3322259273,4.629985895,1.5210441648,1.4306839247,0.8482047866,0.9226445502,1.6644515012,1.9317210587,1.7131816193,1.3365630674,0.76956517,2.6778785185,1.3470155419,1.98012668,0.836414572,2.12354433,1.8902718076,2.9432943701
10/19/13,1.4572911599,4.8937029956,1.6237328736,1.3688316674,0.9140025487,1.0775466287,1.7472362934,2.1198182746,1.8332886927,1.4261430818,0.932734265,2.7429564086,1.175352721,2.8232051553,0.9005804673,2.50562825,1.9699959944,3.1767886217
10/26/13,1.3591888338,4.7932393382,1.653683747,1.2578753279,0.9270582099,0.9077739506,1.7886286895,1.8325786689,5.5094026514,1.205638431,0.9952511596,2.6126025221,1.0914544505,2.195911005,0.9932723644,2.3994016172,2.0085381509,3.3657066979
11/2/13,1.4667357938,4.8497501455,1.8890120378,1.3131174203,1.0152618415,0.9573426158,2.0272436787,1.8495993548,2.3161914583,2.8080075635,0.8927234524,2.86102771,1.2687018976,2.0719109985,0.9036091539,2.3555831311,2.2544423892,3.2432991055
11/9/13,1.8356858466,5.7539230617,2.239865126,1.9897150139,1.1887947814,1.8446217217,2.6140417644,2.8669891177,2.9544149401,2.0463124119,0.8861591785,3.2352503415,1.96085189,4.1847738537,1.074342557,3.4880586248,2.2279116581,4.027273744
11/16/13,1.6569233004,5.7853179547,2.2541274467,1.9514704884,1.4067931562,1.1382682435,2.5750842152,2.7231208376,2.478174215,3.0396434586,0.8367708317,2.9811791266,1.9509713973,2.1788913963,1.1161806929,3.9825104049,2.7694817546,4.2395412455
11/23/13,1.1605468565,4.1904573941,1.8604873965,1.1872095174,1.3726129503,1.1630525761,1.3783569988,2.450168669,2.0439995171,1.9095571237,0.8497430873,2.2747323803,0.8371391604,6.067871991,0.7808416945,3.4246546033,1.6054294317,2.8633402779
11/30/13,1.4991065148,5.8229918262,2.1043730798,1.2731416611,1.5277225168,1.3216723045,2.222031425,2.8008941911,2.119566091,1.9683937012,0.874593553,2.5436615609,1.1032251244,4.801126827,0.9527724853,4.2168729136,2.8106637848,3.6451922415
12/7/13,1.714962099,5.2767206893,2.2256028054,1.2427663796,1.5902650212,1.1159623442,2.1952481099,2.3885463314,2.3180948985,1.8342887093,0.8849088406,2.3307964378,0.8488239169,3.2031071359,0.9703106938,4.1471616858,2.378780442,3.4067450816
12/14/13,0.9162050379,3.5876754499,1.4354702409,0.9174518353,0.8404129464,0.7627856051,1.5074038807,1.0389425955,1.5736594564,1.2872675566,0.7137688415,1.4827037511,0.8846944013,2.3162639524,0.7737982373,1.6427028372,1.4561445721,2.1012999478
12/21/13,0.529812879,2.2942058614,1.0133055493,0.529812879,0.529812879,1.4802920329,0.529812879,0.529812879,1.0675347209,0.529812879,0.529812879,0.529812879,0.529812879,1.4962835176,0.529812879,0.529812879,0.529812879,0.529812879
12/28/13,0.9024189191,2.5328070476,1.2999781946,0.7693526644,0.7618711967,0.6301894259,0.5748575453,0.6354156752,1.2451256868,0.6819398856,0.5326261393,0.8003269093,0.6564979788,1.9910678571,0.5855266256,0.6677415226,1.1158648479,0.8298176143
1/4/14,1.953134439,4.3537108373,2.8317514334,1.0630328481,1.0345163445,0.7739385548,1.4270539354,0.8073618752,1.8283397483,1.2957485047,0.5679481847,1.345218041,0.7583100121,3.2954992976,0.7649939157,1.3462641399,1.2477265408,1.7135579786
