0.1489361702,0.5394736842,0.1739130435
0.1489361702,0.6052631579,0.2173913043
0.1489361702,0.5789473684,0.2608695652
0.1276595745,0.6447368421,0.2608695652
0.1170212766,0.6578947368,0.231884058
0.1170212766,0.75,0.2173913043
0.0957446809,0.8026315789,0.1884057971
0.0744680851,0.6184210526,0.2173913043
0.0531914894,0.4210526316,0.2028985507
0.0425531915,0.3552631579,0.1594202899
0.0425531915,0.5,0.3768115942
0.0319148936,0.6184210526,1
0.0319148936,0.5921052632,0.3623188406
0.0212765957,0.3815789474,0.2463768116
0.0106382979,0.4868421053,0.2608695652
0.0106382979,0.3684210526,0.1449275362
0.0106382979,0.4210526316,0.1884057971
0.0212765957,0.4078947368,0.1739130435
0.0212765957,0.4078947368,0.1739130435
0.0106382979,0.2368421053,0.1884057971
0.0106382979,0.2631578947,0.1739130435
0.0212765957,0.3026315789,0.1884057971
0.0425531915,0.3289473684,0.231884058
0.0638297872,0.4210526316,0.2173913043
0.085106383,0.3552631579,0.1449275362
0.1063829787,0.4605263158,0.1594202899
0.1276595745,0.5131578947,0.2028985507
0.1489361702,0.5789473684,0.2028985507
0.1595744681,0.5263157895,0.1449275362
0.1489361702,0.5,0.1884057971
0.170212766,0.5394736842,0.1739130435
0.170212766,0.5789473684,0.231884058
0.1489361702,0.5789473684,0.2028985507
0.1489361702,0.5921052632,0.231884058
0.1489361702,0.7631578947,0.2173913043
0.1489361702,0.6184210526,0.1884057971
0.0957446809,0.3947368421,0.0869565217
0.1595744681,0.6315789474,0.2173913043
0.1808510638,0.5394736842,0.1739130435
0.2340425532,0.3552631579,0.115942029
0.2765957447,0.1710526316,0.0144927536
0.3829787234,0.3157894737,0.0724637681
0.4680851064,0.5394736842,0.1594202899
