"date","Pertussis","Pathogenic_bacteria","Common_cold","Fever","Bordetella_pertussis","Airborne_disease","Pertussis_vaccine","Paroxysmal_attack","Syncope_(medicine)","Lymphocytosis"
"2014-08-17","723.0","288.0","1188.0","1821.0","146.0","326.0","31.0","50.0","1037.0","197.0"
"2014-08-18","1003.0","323.0","1677.0","2269.0","210.0","411.0","74.0","100.0","1496.0","318.0"
"2014-08-19","1185.0","389.0","1719.0","2286.0","225.0","429.0","78.0","85.0","1596.0","344.0"
"2014-08-20","1070.0","401.0","1632.0","2404.0","213.0","365.0","87.0","92.0","1513.0","334.0"
"2014-08-21","1147.0","410.0","1822.0","2270.0","195.0","391.0","61.0","81.0","1574.0","318.0"
"2014-08-22","1016.0","312.0","1586.0","2046.0","211.0","351.0","59.0","85.0","1310.0","288.0"
"2014-08-23","705.0","255.0","1345.0","1695.0","146.0","224.0","43.0","77.0","969.0","210.0"
"2014-08-24","714.0","283.0","1285.0","1918.0","137.0","302.0","36.0","71.0","1069.0","177.0"
"2014-08-25","1000.0","407.0","1588.0","2362.0","207.0","364.0","71.0","87.0","1650.0","300.0"
"2014-08-26","1057.0","403.0","1861.0","2374.0","232.0","356.0","62.0","104.0","1655.0","272.0"
"2014-08-27","1101.0","436.0","1559.0","2141.0","214.0","300.0","55.0","106.0","1428.0","321.0"
"2014-08-28","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2014-08-29","850.0","372.0","1435.0","2201.0","166.0","301.0","65.0","100.0","1383.0","282.0"
"2014-08-30","826.0","381.0","1610.0","1611.0","212.0","270.0","51.0","73.0","964.0","248.0"
"2014-08-31","728.0","358.0","1307.0","1834.0","178.0","267.0","45.0","77.0","1080.0","271.0"
"2014-09-01","990.0","524.0","1565.0","2213.0","220.0","336.0","60.0","119.0","1332.0","355.0"
"2014-09-02","1030.0","590.0","1941.0","2432.0","257.0","361.0","63.0","145.0","1560.0","377.0"
"2014-09-03","1133.0","681.0","2491.0","2498.0","283.0","491.0","79.0","146.0","1632.0","476.0"
"2014-09-04","1228.0","637.0","1963.0","2325.0","294.0","370.0","63.0","135.0","1596.0","449.0"
"2014-09-05","1157.0","545.0","1513.0","2111.0","258.0","350.0","72.0","147.0","1560.0","378.0"
"2014-09-06","836.0","438.0","1295.0","1710.0","160.0","325.0","37.0","115.0","941.0","322.0"
"2014-09-07","863.0","472.0","1445.0","1886.0","223.0","399.0","41.0","109.0","1036.0","288.0"
"2014-09-08","1326.0","671.0","2185.0","2481.0","331.0","440.0","75.0","170.0","1685.0","473.0"
"2014-09-09","1364.0","725.0","2205.0","2633.0","294.0","462.0","107.0","200.0","1655.0","449.0"
"2014-09-10","1247.0","766.0","2070.0","2470.0","312.0","458.0","77.0","167.0","1778.0","496.0"
"2014-09-11","1427.0","692.0","2093.0","2609.0","301.0","487.0","88.0","189.0","1728.0","451.0"
"2014-09-12","1191.0","515.0","1832.0","2113.0","372.0","436.0","81.0","161.0","1478.0","364.0"
"2014-09-13","800.0","399.0","1516.0","1815.0","220.0","327.0","54.0","117.0","977.0","344.0"
"2014-09-14","866.0","480.0","1690.0","1933.0","238.0","337.0","43.0","111.0","1048.0","270.0"
"2014-09-15","1292.0","660.0","2128.0","2533.0","367.0","452.0","85.0","184.0","1723.0","467.0"
"2014-09-16","1876.0","698.0","2357.0","2548.0","348.0","505.0","88.0","190.0","1739.0","523.0"
"2014-09-17","1651.0","738.0","2323.0","2589.0","339.0","506.0","105.0","151.0","1642.0","526.0"
"2014-09-18","1577.0","801.0","2276.0","2594.0","427.0","485.0","91.0","166.0","1702.0","453.0"
"2014-09-19","1421.0","564.0","1902.0","2197.0","310.0","362.0","91.0","165.0","1463.0","405.0"
"2014-09-20","863.0","337.0","1515.0","1749.0","179.0","299.0","63.0","134.0","1139.0","236.0"
"2014-09-21","1080.0","480.0","1730.0","1924.0","239.0","276.0","64.0","124.0","1076.0","216.0"
"2014-09-22","1246.0","551.0","2267.0","2551.0","308.0","386.0","57.0","172.0","1747.0","337.0"
"2014-09-23","1309.0","605.0","2317.0","2670.0","297.0","422.0","77.0","125.0","1704.0","365.0"
"2014-09-24","1367.0","605.0","2260.0","2407.0","318.0","422.0","51.0","124.0","1619.0","361.0"
"2014-09-25","1369.0","610.0","2206.0","2450.0","274.0","404.0","85.0","135.0","1717.0","313.0"
"2014-09-26","1083.0","451.0","1853.0","2023.0","227.0","292.0","58.0","98.0","1485.0","284.0"
"2014-09-27","759.0","325.0","1473.0","1588.0","174.0","221.0","35.0","93.0","979.0","219.0"
"2014-09-28","823.0","438.0","1674.0","1852.0","193.0","295.0","42.0","96.0","1101.0","225.0"
"2014-09-29","1229.0","616.0","2418.0","2482.0","256.0","403.0","68.0","135.0","1705.0","388.0"
"2014-09-30","1262.0","544.0","2253.0","2507.0","296.0","523.0","71.0","135.0","1708.0","414.0"
"2014-10-01","1416.0","658.0","2403.0","2469.0","279.0","1254.0","72.0","93.0","1778.0","406.0"
"2014-10-02","1401.0","641.0","2311.0","2444.0","303.0","1447.0","77.0","138.0","1701.0","403.0"
"2014-10-03","1379.0","461.0","2111.0","2233.0","241.0","1279.0","67.0","115.0","1698.0","311.0"
"2014-10-04","946.0","254.0","1658.0","1758.0","201.0","790.0","47.0","81.0","1097.0","243.0"
"2014-10-05","912.0","383.0","2119.0","1852.0","211.0","742.0","62.0","99.0","1102.0","198.0"
"2014-10-06","1324.0","639.0","2771.0","2640.0","297.0","1108.0","99.0","142.0","1796.0","317.0"
"2014-10-07","1407.0","599.0","2769.0","2764.0","334.0","1268.0","87.0","133.0","1895.0","390.0"
"2014-10-08","1508.0","605.0","2737.0","2710.0","313.0","1420.0","110.0","136.0","1916.0","394.0"
"2014-10-09","1430.0","573.0","2573.0","2715.0","291.0","1600.0","81.0","108.0","1982.0","374.0"
"2014-10-10","1391.0","508.0","2407.0","2444.0","267.0","1307.0","98.0","99.0","1772.0","341.0"
"2014-10-11","882.0","339.0","1856.0","2150.0","207.0","707.0","56.0","110.0","1274.0","240.0"
"2014-10-12","974.0","489.0","2058.0","2429.0","185.0","1217.0","53.0","96.0","1285.0","229.0"
"2014-10-13","1374.0","576.0","2642.0","2794.0","292.0","1657.0","70.0","135.0","1959.0","318.0"
"2014-10-14","1496.0","676.0","3543.0","2918.0","285.0","1686.0","84.0","127.0","2159.0","426.0"
"2014-10-15","1476.0","579.0","2482.0","3379.0","250.0","2896.0","68.0","136.0","2156.0","404.0"
"2014-10-16","1446.0","492.0","2279.0","3474.0","291.0","3065.0","77.0","128.0","1769.0","368.0"
"2014-10-17","1160.0","387.0","1990.0","2265.0","212.0","2167.0","48.0","96.0","1668.0","281.0"
"2014-10-18","741.0","300.0","1439.0","1764.0","163.0","1051.0","48.0","81.0","1120.0","200.0"
"2014-10-19","784.0","349.0","1566.0","1708.0","165.0","925.0","43.0","78.0","1248.0","187.0"
"2014-10-20","1416.0","508.0","3193.0","2609.0","293.0","1010.0","79.0","112.0","1982.0","331.0"
"2014-10-21","1306.0","545.0","2164.0","2338.0","291.0","853.0","73.0","108.0","2068.0","326.0"
"2014-10-22","1230.0","440.0","1985.0","2097.0","323.0","731.0","68.0","115.0","1952.0","330.0"
"2014-10-23","1085.0","452.0","1860.0","2032.0","296.0","550.0","54.0","100.0","1855.0","310.0"
"2014-10-24","1204.0","360.0","1817.0","2053.0","314.0","980.0","82.0","102.0","1707.0","286.0"
"2014-10-25","948.0","316.0","1313.0","1466.0","178.0","446.0","38.0","87.0","1184.0","162.0"
"2014-10-26","794.0","290.0","1443.0","1715.0","221.0","523.0","42.0","101.0","1199.0","174.0"
"2014-10-27","1218.0","498.0","2071.0","2437.0","272.0","708.0","71.0","119.0","1855.0","312.0"
"2014-10-28","1378.0","603.0","2432.0","2484.0","313.0","701.0","113.0","112.0","1745.0","397.0"
"2014-10-29","1275.0","519.0","2071.0","2395.0","273.0","664.0","106.0","111.0","1661.0","309.0"
"2014-10-30","1161.0","439.0","2015.0","2144.0","313.0","642.0","79.0","94.0","1631.0","289.0"
"2014-10-31","1062.0","421.0","1620.0","1734.0","266.0","673.0","62.0","88.0","1399.0","246.0"
"2014-11-01","747.0","316.0","1282.0","1454.0","206.0","435.0","50.0","82.0","1123.0","177.0"
"2014-11-02","727.0","377.0","1488.0","1589.0","232.0","409.0","43.0","88.0","1129.0","198.0"
"2014-11-03","1265.0","591.0","2247.0","2221.0","340.0","474.0","91.0","126.0","1775.0","299.0"
"2014-11-04","1203.0","742.0","2165.0","2293.0","423.0","545.0","101.0","114.0","1740.0","320.0"
"2014-11-05","1029.0","542.0","2154.0","2251.0","343.0","501.0","95.0","131.0","1710.0","329.0"
"2014-11-06","1116.0","547.0","2031.0","2107.0","355.0","402.0","81.0","100.0","1698.0","320.0"
"2014-11-07","964.0","422.0","1763.0","1810.0","283.0","348.0","94.0","105.0","1601.0","248.0"
"2014-11-08","695.0","332.0","1305.0","1393.0","210.0","241.0","65.0","83.0","1078.0","191.0"
"2014-11-09","712.0","397.0","1488.0","1716.0","254.0","321.0","51.0","128.0","1180.0","184.0"
"2014-11-10","1221.0","608.0","2087.0","2190.0","338.0","439.0","72.0","119.0","1624.0","282.0"
"2014-11-11","1339.0","641.0","2161.0","2359.0","365.0","514.0","88.0","101.0","1719.0","323.0"
"2014-11-12","1273.0","570.0","2121.0","2144.0","359.0","347.0","131.0","107.0","1749.0","331.0"
"2014-11-13","1453.0","500.0","2022.0","2088.0","440.0","438.0","141.0","113.0","1753.0","342.0"
"2014-11-14","1151.0","489.0","1614.0","1666.0","320.0","293.0","75.0","88.0","1665.0","260.0"
"2014-11-15","834.0","439.0","1435.0","1661.0","282.0","204.0","50.0","91.0","1219.0","192.0"
"2014-11-16","858.0","506.0","1429.0","1594.0","254.0","281.0","50.0","103.0","1197.0","173.0"
"2014-11-17","1277.0","565.0","2249.0","2073.0","388.0","415.0","87.0","126.0","1746.0","276.0"
"2014-11-18","1279.0","545.0","2288.0","2220.0","428.0","468.0","72.0","123.0","1818.0","324.0"
"2014-11-19","1246.0","545.0","2124.0","2095.0","372.0","409.0","77.0","108.0","1694.0","326.0"
"2014-11-20","1249.0","543.0","1970.0","1954.0","401.0","346.0","55.0","103.0","1631.0","292.0"
"2014-11-21","960.0","425.0","1669.0","1703.0","272.0","331.0","84.0","119.0","1455.0","241.0"
"2014-11-22","625.0","300.0","1189.0","1374.0","216.0","188.0","46.0","66.0","987.0","183.0"
"2014-11-23","705.0","361.0","1345.0","1610.0","251.0","250.0","56.0","100.0","1085.0","213.0"
"2014-11-24","1311.0","503.0","1953.0","1937.0","320.0","335.0","78.0","127.0","1683.0","317.0"
"2014-11-25","1120.0","495.0","1975.0","1947.0","339.0","395.0","58.0","118.0","1672.0","309.0"
"2014-11-26","1209.0","456.0","1722.0","1891.0","266.0","264.0","81.0","107.0","1363.0","272.0"
"2014-11-27","841.0","367.0","1464.0","1521.0","201.0","290.0","42.0","69.0","1219.0","265.0"
"2014-11-28","732.0","342.0","1320.0","1376.0","195.0","230.0","57.0","88.0","1041.0","176.0"
"2014-11-29","610.0","308.0","1221.0","1281.0","220.0","242.0","48.0","83.0","845.0","175.0"
"2014-11-30","595.0","260.0","1149.0","1246.0","217.0","188.0","30.0","77.0","837.0","146.0"
"2014-12-01","1164.0","550.0","2072.0","2020.0","370.0","379.0","57.0","121.0","1652.0","292.0"
"2014-12-02","1136.0","535.0","2094.0","2086.0","336.0","317.0","66.0","125.0","1701.0","330.0"
"2014-12-03","1203.0","568.0","2144.0","2029.0","346.0","508.0","87.0","117.0","1571.0","287.0"
"2014-12-04","1144.0","519.0","2181.0","1985.0","365.0","383.0","52.0","121.0","1653.0","305.0"
"2014-12-05","1213.0","432.0","1747.0","1786.0","270.0","287.0","101.0","82.0","1500.0","218.0"
"2014-12-06","857.0","319.0","1341.0","1484.0","244.0","210.0","106.0","85.0","1041.0","195.0"
"2014-12-07","826.0","351.0","1406.0","1544.0","297.0","218.0","94.0","81.0","986.0","180.0"
"2014-12-08","1373.0","602.0","2038.0","2063.0","321.0","349.0","92.0","121.0","1652.0","282.0"
"2014-12-09","1761.0","544.0","2210.0","1972.0","367.0","332.0","95.0","103.0","1599.0","335.0"
"2014-12-10","1648.0","561.0","2047.0","1948.0","347.0","315.0","126.0","105.0","1466.0","311.0"
"2014-12-11","1665.0","494.0","1974.0","1908.0","322.0","299.0","169.0","139.0","1462.0","254.0"
"2014-12-12","1675.0","406.0","1650.0","1554.0","327.0","273.0","156.0","114.0","1266.0","211.0"
"2014-12-13","811.0","242.0","1265.0","1281.0","274.0","186.0","79.0","107.0","857.0","136.0"
"2014-12-14","926.0","392.0","1391.0","1417.0","360.0","225.0","63.0","108.0","974.0","178.0"
"2014-12-15","1223.0","487.0","1924.0","1949.0","275.0","317.0","88.0","120.0","1331.0","272.0"
"2014-12-16","1547.0","618.0","2023.0","2093.0","380.0","281.0","90.0","109.0","1578.0","312.0"
"2014-12-17","1216.0","359.0","1938.0","1728.0","292.0","270.0","70.0","76.0","1322.0","244.0"
"2014-12-18","1098.0","366.0","1908.0","1759.0","287.0","241.0","81.0","89.0","1359.0","228.0"
"2014-12-19","892.0","283.0","1623.0","1462.0","207.0","199.0","40.0","73.0","1103.0","198.0"
"2014-12-20","687.0","225.0","1269.0","1221.0","178.0","136.0","38.0","53.0","752.0","138.0"
"2014-12-21","581.0","209.0","1202.0","1189.0","161.0","141.0","38.0","58.0","757.0","96.0"
"2014-12-22","938.0","237.0","1655.0","1639.0","148.0","174.0","64.0","65.0","1106.0","187.0"
"2014-12-23","857.0","276.0","1562.0","1589.0","158.0","167.0","56.0","65.0","1115.0","215.0"
"2014-12-24","512.0","187.0","1205.0","1136.0","96.0","149.0","42.0","86.0","824.0","126.0"
"2014-12-25","446.0","177.0","826.0","934.0","78.0","99.0","32.0","33.0","504.0","87.0"
"2014-12-26","526.0","194.0","1294.0","1185.0","111.0","163.0","21.0","54.0","783.0","126.0"
"2014-12-27","757.0","181.0","1284.0","1142.0","135.0","147.0","44.0","44.0","788.0","117.0"
"2014-12-28","727.0","184.0","1425.0","1330.0","135.0","152.0","50.0","67.0","744.0","116.0"
"2014-12-29","1059.0","233.0","1855.0","1603.0","224.0","203.0","55.0","85.0","1192.0","203.0"
"2014-12-30","934.0","232.0","1785.0","1585.0","207.0","196.0","73.0","70.0","1076.0","196.0"
"2014-12-31","638.0","209.0","1611.0","1334.0","144.0","183.0","48.0","71.0","998.0","159.0"
"2015-01-01","531.0","197.0","1272.0","1304.0","85.0","151.0","24.0","57.0","710.0","107.0"
"2015-01-02","689.0","262.0","1655.0","1447.0","135.0","161.0","50.0","64.0","1082.0","159.0"
"2015-01-03","629.0","267.0","1446.0","1486.0","134.0","236.0","31.0","49.0","858.0","118.0"
"2015-01-04","650.0","231.0","1465.0","1571.0","115.0","229.0","40.0","69.0","965.0","125.0"
"2015-01-05","1007.0","373.0","2191.0","1854.0","223.0","264.0","64.0","81.0","1443.0","230.0"
"2015-01-06","1077.0","542.0","2475.0","1937.0","242.0","263.0","76.0","118.0","1422.0","267.0"
"2015-01-07","1064.0","482.0","2219.0","2129.0","242.0","290.0","74.0","88.0","1495.0","280.0"
"2015-01-08","992.0","474.0","2182.0","1768.0","228.0","240.0","62.0","115.0","1482.0","240.0"
"2015-01-09","901.0","388.0","1789.0","1611.0","168.0","269.0","65.0","84.0","1373.0","218.0"
"2015-01-10","692.0","257.0","1374.0","1290.0","147.0","183.0","48.0","74.0","911.0","170.0"
"2015-01-11","755.0","296.0","1370.0","1379.0","164.0","178.0","49.0","70.0","911.0","143.0"
"2015-01-12","1095.0","431.0","1871.0","1901.0","262.0","307.0","74.0","125.0","1459.0","245.0"
"2015-01-13","1148.0","499.0","1913.0","1841.0","246.0","261.0","87.0","112.0","1569.0","286.0"
"2015-01-14","1110.0","450.0","1853.0","1855.0","219.0","242.0","66.0","108.0","1457.0","262.0"
"2015-01-15","986.0","460.0","1860.0","1709.0","225.0","291.0","69.0","125.0","1508.0","277.0"
"2015-01-16","961.0","394.0","1620.0","1615.0","221.0","262.0","66.0","106.0","1278.0","270.0"
"2015-01-17","649.0","267.0","1123.0","1336.0","145.0","203.0","41.0","81.0","888.0","163.0"
"2015-01-18","724.0","283.0","1294.0","1363.0","184.0","216.0","113.0","72.0","1036.0","147.0"
"2015-01-19","1009.0","408.0","1585.0","2036.0","261.0","259.0","157.0","124.0","1404.0","276.0"
"2015-01-20","1169.0","530.0","2099.0","2033.0","298.0","356.0","82.0","120.0","1512.0","315.0"
"2015-01-21","1097.0","489.0","1686.0","1911.0","252.0","359.0","99.0","121.0","1504.0","292.0"
"2015-01-22","1187.0","555.0","1819.0","1835.0","321.0","314.0","70.0","125.0","1540.0","268.0"
"2015-01-23","1129.0","395.0","1587.0","1675.0","232.0","307.0","141.0","119.0","1391.0","248.0"
"2015-01-24","785.0","293.0","1098.0","1279.0","161.0","188.0","53.0","71.0","892.0","151.0"
"2015-01-25","826.0","357.0","1263.0","1495.0","187.0","234.0","81.0","85.0","1123.0","162.0"
"2015-01-26","1283.0","527.0","1768.0","1956.0","278.0","325.0","88.0","136.0","1577.0","286.0"
"2015-01-27","1385.0","542.0","1860.0","1931.0","278.0","363.0","110.0","124.0","1589.0","309.0"
"2015-01-28","1437.0","564.0","1870.0","1929.0","290.0","376.0","79.0","114.0","1662.0","315.0"
"2015-01-29","1369.0","459.0","1850.0","1917.0","318.0","383.0","94.0","118.0","1491.0","297.0"
"2015-01-30","1218.0","524.0","1550.0","1496.0","274.0","241.0","100.0","125.0","1428.0","253.0"
"2015-01-31","700.0","242.0","847.0","982.0","147.0","160.0","74.0","65.0","732.0","120.0"
"2015-02-01","884.0","356.0","1171.0","1342.0","189.0","241.0","78.0","84.0","927.0","147.0"
"2015-02-02","1387.0","466.0","1818.0","1868.0","305.0","327.0","90.0","119.0","1442.0","291.0"
"2015-02-03","1864.0","554.0","1877.0","2032.0","274.0","351.0","154.0","120.0","1486.0","273.0"
"2015-02-04","1858.0","508.0","1832.0","2003.0","296.0","393.0","169.0","130.0","1625.0","328.0"
"2015-02-05","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2015-02-06","1622.0","440.0","1706.0","1829.0","275.0","315.0","137.0","94.0","1449.0","314.0"
"2015-02-07","1100.0","289.0","1204.0","1467.0","224.0","199.0","93.0","79.0","1008.0","221.0"
"2015-02-08","994.0","322.0","1239.0","1596.0","184.0","246.0","67.0","85.0","1051.0","178.0"
"2015-02-09","1793.0","542.0","1761.0","2022.0","341.0","309.0","114.0","123.0","1620.0","274.0"
"2015-02-10","1681.0","528.0","2248.0","2044.0","412.0","314.0","98.0","134.0","1562.0","342.0"
"2015-02-11","1393.0","508.0","1993.0","2075.0","301.0","286.0","87.0","155.0","1652.0","368.0"
"2015-02-12","1301.0","531.0","1785.0","2010.0","281.0","289.0","97.0","92.0","1580.0","321.0"
"2015-02-13","1214.0","351.0","1548.0","1807.0","227.0","230.0","66.0","98.0","1288.0","261.0"
"2015-02-14","827.0","260.0","1166.0","1310.0","146.0","146.0","56.0","90.0","885.0","180.0"
"2015-02-15","840.0","317.0","1188.0","1392.0","148.0","209.0","72.0","75.0","967.0","198.0"
"2015-02-16","1114.0","396.0","1574.0","1901.0","280.0","326.0","77.0","108.0","1420.0","277.0"
"2015-02-17","1224.0","437.0","1693.0","1982.0","328.0","301.0","109.0","129.0","1339.0","312.0"
"2015-02-18","1378.0","414.0","1873.0","1872.0","263.0","264.0","106.0","124.0","1474.0","309.0"
"2015-02-19","1245.0","447.0","1639.0","1895.0","252.0","261.0","106.0","117.0","1473.0","303.0"
"2015-02-20","1027.0","377.0","1745.0","1607.0","218.0","239.0","79.0","94.0","1401.0","246.0"
"2015-02-21","746.0","320.0","1185.0","1440.0","144.0","210.0","40.0","104.0","1062.0","154.0"
"2015-02-22","807.0","325.0","1277.0","1436.0","173.0","228.0","66.0","87.0","1034.0","137.0"
"2015-02-23","1285.0","515.0","1865.0","1949.0","299.0","335.0","93.0","107.0","1711.0","302.0"
"2015-02-24","1309.0","556.0","1812.0","2105.0","340.0","328.0","92.0","126.0","1709.0","339.0"
"2015-02-25","1236.0","474.0","2484.0","2005.0","299.0","322.0","102.0","111.0","1637.0","313.0"
"2015-02-26","1131.0","455.0","1654.0","1792.0","219.0","289.0","80.0","84.0","1397.0","326.0"
"2015-02-27","1125.0","422.0","1664.0","1810.0","267.0","269.0","81.0","94.0","1494.0","272.0"
"2015-02-28","692.0","341.0","1175.0","1231.0","167.0","149.0","61.0","83.0","999.0","168.0"
"2015-03-01","823.0","355.0","1220.0","1387.0","202.0","214.0","51.0","87.0","957.0","170.0"
"2015-03-02","1136.0","581.0","1676.0","2006.0","301.0","319.0","108.0","122.0","1506.0","300.0"
"2015-03-03","1296.0","570.0","1768.0","1839.0","329.0","280.0","95.0","109.0","1623.0","375.0"
"2015-03-04","1371.0","517.0","1756.0","1954.0","295.0","330.0","97.0","103.0","1528.0","331.0"
"2015-03-05","1204.0","529.0","1636.0","1814.0","321.0","327.0","93.0","109.0","1465.0","329.0"
"2015-03-06","1027.0","525.0","1510.0","1560.0","204.0","262.0","72.0","90.0","1203.0","227.0"
"2015-03-07","678.0","308.0","1205.0","1325.0","199.0","211.0","53.0","68.0","966.0","162.0"
"2015-03-08","703.0","343.0","1150.0","1343.0","204.0","210.0","48.0","76.0","941.0","167.0"
"2015-03-09","1201.0","450.0","1676.0","1977.0","282.0","269.0","78.0","112.0","1411.0","303.0"
"2015-03-10","1170.0","484.0","1596.0","1894.0","252.0","316.0","81.0","123.0","1462.0","316.0"
"2015-03-11","1117.0","472.0","1539.0","1820.0","323.0","282.0","82.0","106.0","1560.0","319.0"
"2015-03-12","1109.0","430.0","1617.0","1758.0","284.0","280.0","81.0","123.0","1439.0","328.0"
"2015-03-13","1003.0","402.0","1414.0","1634.0","229.0","246.0","71.0","105.0","1327.0","276.0"
"2015-03-14","685.0","265.0","1034.0","1287.0","175.0","258.0","55.0","56.0","894.0","191.0"
"2015-03-15","683.0","282.0","1108.0","1375.0","176.0","271.0","40.0","71.0","952.0","206.0"
"2015-03-16","1054.0","516.0","1692.0","1895.0","235.0","374.0","75.0","108.0","1467.0","269.0"
"2015-03-17","1205.0","442.0","1653.0","1927.0","331.0","373.0","90.0","106.0","1608.0","325.0"
"2015-03-18","1491.0","473.0","1497.0","1798.0","336.0","362.0","95.0","141.0","1480.0","305.0"
"2015-03-19","1773.0","372.0","1429.0","1657.0","381.0","274.0","88.0","109.0","1313.0","283.0"
"2015-03-20","1235.0","398.0","1262.0","1445.0","249.0","238.0","93.0","111.0","1710.0","266.0"
"2015-03-21","799.0","229.0","917.0","1060.0","173.0","169.0","62.0","60.0","1078.0","166.0"
"2015-03-22","753.0","267.0","1102.0","1349.0","173.0","200.0","50.0","83.0","1096.0","174.0"
"2015-03-23","1260.0","448.0","1472.0","1734.0","275.0","293.0","79.0","115.0","1600.0","282.0"
"2015-03-24","1205.0","497.0","1564.0","1611.0","296.0","318.0","84.0","98.0","1682.0","299.0"
"2015-03-25","1254.0","442.0","1754.0","1832.0","306.0","284.0","73.0","110.0","1757.0","310.0"
"2015-03-26","1193.0","491.0","1521.0","1679.0","371.0","218.0","92.0","115.0","1476.0","321.0"
"2015-03-27","1078.0","357.0","1325.0","1443.0","345.0","266.0","75.0","109.0","1433.0","251.0"
"2015-03-28","997.0","274.0","895.0","1189.0","463.0","175.0","60.0","72.0","799.0","189.0"
"2015-03-29","873.0","265.0","1014.0","1318.0","308.0","181.0","41.0","77.0","816.0","184.0"
"2015-03-30","1083.0","546.0","1317.0","1651.0","282.0","288.0","78.0","119.0","1221.0","265.0"
"2015-03-31","1146.0","533.0","1526.0","1834.0","283.0","366.0","75.0","117.0","1276.0","325.0"
"2015-04-01","1177.0","409.0","1344.0","1659.0","276.0","249.0","88.0","116.0","1168.0","293.0"
"2015-04-02","988.0","386.0","1224.0","1434.0","250.0","198.0","67.0","89.0","1167.0","271.0"
"2015-04-03","747.0","300.0","1031.0","1326.0","229.0","167.0","66.0","71.0","962.0","231.0"
"2015-04-04","641.0","257.0","911.0","1121.0","207.0","156.0","51.0","75.0","681.0","160.0"
"2015-04-05","628.0","249.0","790.0","1110.0","170.0","146.0","89.0","59.0","701.0","158.0"
"2015-04-06","903.0","375.0","1216.0","1654.0","273.0","260.0","111.0","87.0","1094.0","240.0"
"2015-04-07","1143.0","536.0","1311.0","1885.0","274.0","356.0","98.0","112.0","1137.0","308.0"
"2015-04-08","1217.0","533.0","1382.0","1787.0","353.0","275.0","149.0","118.0","1218.0","330.0"
"2015-04-09","1634.0","486.0","1348.0","1672.0","337.0","313.0","171.0","116.0","1178.0","295.0"
"2015-04-10","2231.0","439.0","1178.0","1492.0","306.0","282.0","140.0","102.0","1057.0","303.0"
"2015-04-11","1258.0","225.0","776.0","1140.0","228.0","187.0","68.0","84.0","669.0","160.0"
"2015-04-12","1379.0","441.0","963.0","1348.0","267.0","175.0","105.0","82.0","774.0","162.0"
"2015-04-13","1728.0","597.0","1417.0","1730.0","448.0","290.0","141.0","119.0","1630.0","321.0"
"2015-04-14","1400.0","513.0","1271.0","1796.0","392.0","239.0","111.0","132.0","1574.0","292.0"
"2015-04-15","1644.0","558.0","1222.0","1734.0","414.0","302.0","147.0","113.0","1439.0","328.0"
"2015-04-16","1927.0","436.0","1382.0","1552.0","405.0","285.0","122.0","114.0","1276.0","322.0"
"2015-04-17","1868.0","392.0","1066.0","1478.0","442.0","233.0","119.0","98.0","1307.0","275.0"
"2015-04-18","895.0","377.0","792.0","1178.0","216.0","201.0","70.0","79.0","930.0","180.0"
"2015-04-19","960.0","308.0","842.0","1252.0","269.0","208.0","73.0","90.0","886.0","171.0"
"2015-04-20","1335.0","521.0","1387.0","1608.0","403.0","284.0","98.0","112.0","1491.0","287.0"
"2015-04-21","1300.0","509.0","1366.0","1709.0","384.0","287.0","102.0","102.0","1521.0","313.0"
"2015-04-22","1424.0","571.0","1270.0","1700.0","463.0","297.0","95.0","147.0","1381.0","329.0"
"2015-04-23","1234.0","427.0","1284.0","1665.0","321.0","278.0","90.0","127.0","1373.0","273.0"
"2015-04-24","1165.0","378.0","1069.0","1248.0","287.0","261.0","110.0","110.0","1123.0","221.0"
"2015-04-25","689.0","255.0","867.0","1111.0","192.0","180.0","65.0","87.0","737.0","203.0"
"2015-04-26","773.0","303.0","854.0","1264.0","215.0","209.0","65.0","89.0","782.0","177.0"
"2015-04-27","24892.0","461.0","1227.0","1909.0","369.0","275.0","70.0","89.0","1232.0","274.0"
"2015-04-28","1135.0","451.0","1214.0","1671.0","434.0","304.0","87.0","121.0","1223.0","294.0"
"2015-04-29","1279.0","494.0","1246.0","1625.0","343.0","289.0","65.0","137.0","1229.0","339.0"
"2015-04-30","1161.0","385.0","1136.0","1441.0","368.0","271.0","77.0","107.0","1002.0","338.0"
"2015-05-01","892.0","385.0","928.0","1216.0","228.0","213.0","50.0","74.0","1044.0","239.0"
"2015-05-02","583.0","225.0","835.0","953.0","173.0","175.0","31.0","72.0","681.0","148.0"
"2015-05-03","686.0","375.0","809.0","1180.0","195.0","211.0","67.0","91.0","769.0","166.0"
"2015-05-04","1049.0","473.0","1198.0","1669.0","360.0","264.0","80.0","162.0","1130.0","304.0"
"2015-05-05","1305.0","507.0","1227.0","1541.0","375.0","310.0","141.0","171.0","1194.0","290.0"
"2015-05-06","1263.0","425.0","1262.0","1586.0","352.0","273.0","144.0","143.0","1152.0","313.0"
"2015-05-07","1091.0","419.0","1162.0","1428.0","380.0","262.0","103.0","126.0","1128.0","298.0"
"2015-05-08","904.0","339.0","982.0","1337.0","284.0","259.0","65.0","116.0","1113.0","286.0"
