"date","Haemophilus","Haemophilus_influenzae","Gram-negative_bacteria","Facultative_anaerobic_organism","Epiglottitis","Cellulitis","Meningitis","Pathogenic_bacteria","Hib_vaccine","Osteomyelitis"
"2014-06-09","156.0","849.0","1615.0","389.0","317.0","2455.0","5202.0","488.0","410.0","1324.0"
"2014-06-10","168.0","924.0","1522.0","438.0","373.0","2561.0","4465.0","563.0","490.0","1327.0"
"2014-06-11","130.0","939.0","1674.0","380.0","423.0","2390.0","3832.0","501.0","437.0","1234.0"
"2014-06-12","144.0","859.0","1743.0","429.0","406.0","2593.0","3978.0","504.0","435.0","1270.0"
"2014-06-13","126.0","747.0","1315.0","264.0","378.0","2150.0","3193.0","354.0","330.0","1059.0"
"2014-06-14","83.0","557.0","915.0","207.0","304.0","1720.0","2810.0","471.0","230.0","728.0"
"2014-06-15","102.0","618.0","1001.0","244.0","278.0","1644.0","2890.0","381.0","286.0","802.0"
"2014-06-16","132.0","968.0","1582.0","361.0","367.0","2609.0","4003.0","521.0","477.0","1126.0"
"2014-06-17","122.0","881.0","1581.0","382.0","377.0","2573.0","3959.0","511.0","474.0","1147.0"
"2014-06-18","129.0","830.0","1550.0","410.0","320.0","2403.0","3647.0","463.0","480.0","1049.0"
"2014-06-19","134.0","814.0","1783.0","380.0","346.0","2437.0","3517.0","587.0","458.0","1114.0"
"2014-06-20","106.0","688.0","1540.0","305.0","285.0","2206.0","3256.0","401.0","382.0","1002.0"
"2014-06-21","72.0","525.0","1052.0","245.0","216.0","1672.0","2434.0","332.0","231.0","701.0"
"2014-06-22","91.0","528.0","1097.0","278.0","242.0","1682.0","2681.0","391.0","276.0","799.0"
"2014-06-23","108.0","769.0","1498.0","347.0","309.0","2639.0","3550.0","457.0","404.0","1129.0"
"2014-06-24","134.0","826.0","1599.0","330.0","365.0","2508.0","3616.0","449.0","376.0","1106.0"
"2014-06-25","127.0","857.0","1600.0","366.0","321.0","2603.0","3824.0","525.0","413.0","1177.0"
"2014-06-26","108.0","737.0","1503.0","375.0","320.0","2547.0","3357.0","392.0","349.0","1097.0"
"2014-06-27","114.0","638.0","1190.0","216.0","261.0","2528.0","3181.0","322.0","262.0","1035.0"
"2014-06-28","96.0","447.0","812.0","174.0","220.0","1838.0","2285.0","274.0","203.0","762.0"
"2014-06-29","71.0","449.0","882.0","239.0","242.0","1776.0","2395.0","359.0","232.0","698.0"
"2014-06-30","108.0","756.0","1251.0","353.0","252.0","2552.0","3142.0","415.0","374.0","977.0"
"2014-07-01","132.0","746.0","1366.0","292.0","322.0","2492.0","3262.0","385.0","384.0","993.0"
"2014-07-02","110.0","631.0","1459.0","275.0","265.0","2375.0","3292.0","409.0","340.0","933.0"
"2014-07-03","109.0","687.0","1388.0","261.0","316.0","2541.0","3296.0","438.0","325.0","970.0"
"2014-07-04","75.0","492.0","952.0","215.0","310.0","1955.0","2868.0","336.0","260.0","689.0"
"2014-07-05","65.0","336.0","785.0","161.0","237.0","1609.0","2213.0","215.0","211.0","584.0"
"2014-07-06","89.0","405.0","855.0","190.0","264.0","1748.0","2472.0","276.0","219.0","626.0"
"2014-07-07","101.0","703.0","1425.0","262.0","308.0","2557.0","3970.0","381.0","369.0","1091.0"
"2014-07-08","108.0","667.0","1417.0","350.0","314.0","2536.0","3579.0","409.0","315.0","1119.0"
"2014-07-09","123.0","708.0","1370.0","292.0","299.0","2383.0","4048.0","323.0","330.0","1094.0"
"2014-07-10","130.0","717.0","1374.0","311.0","287.0","2410.0","3695.0","337.0","334.0","1087.0"
"2014-07-11","95.0","614.0","1203.0","235.0","283.0","2151.0","3251.0","343.0","286.0","923.0"
"2014-07-12","84.0","458.0","861.0","158.0","223.0","1700.0","2496.0","267.0","189.0","664.0"
"2014-07-13","68.0","454.0","892.0","176.0","187.0","1830.0","2482.0","234.0","180.0","698.0"
"2014-07-14","107.0","711.0","1275.0","283.0","320.0","2753.0","3592.0","448.0","311.0","952.0"
"2014-07-15","135.0","708.0","1399.0","291.0","292.0","2834.0","3794.0","401.0","366.0","1012.0"
"2014-07-16","124.0","728.0","1427.0","291.0","262.0","2546.0","3739.0","410.0","350.0","957.0"
"2014-07-17","116.0","630.0","1384.0","281.0","276.0","2348.0","3437.0","370.0","321.0","1002.0"
"2014-07-18","118.0","598.0","1105.0","243.0","226.0","2033.0","3142.0","288.0","276.0","845.0"
"2014-07-19","83.0","417.0","846.0","194.0","183.0","1668.0","2460.0","237.0","184.0","664.0"
"2014-07-20","87.0","475.0","954.0","234.0","257.0","5569.0","2767.0","283.0","213.0","672.0"
"2014-07-21","127.0","804.0","1452.0","310.0","301.0","3603.0","3845.0","376.0","359.0","1127.0"
"2014-07-22","123.0","798.0","1504.0","438.0","286.0","2855.0","4344.0","418.0","370.0","1054.0"
"2014-07-23","124.0","674.0","1432.0","386.0","231.0","3506.0","3994.0","366.0","305.0","974.0"
"2014-07-24","122.0","645.0","1400.0","324.0","269.0","2543.0","5616.0","368.0","330.0","958.0"
"2014-07-25","121.0","595.0","1177.0","254.0","235.0","2281.0","3505.0","319.0","287.0","880.0"
"2014-07-26","77.0","378.0","783.0","196.0","188.0","1658.0","3203.0","279.0","178.0","605.0"
"2014-07-27","69.0","431.0","944.0","196.0","228.0","1879.0","3571.0","257.0","181.0","612.0"
"2014-07-28","112.0","717.0","1262.0","298.0","321.0","2568.0","4384.0","346.0","317.0","954.0"
"2014-07-29","114.0","756.0","1372.0","357.0","288.0","2699.0","3966.0","361.0","345.0","993.0"
"2014-07-30","125.0","654.0","1302.0","321.0","287.0","2450.0","4160.0","331.0","325.0","949.0"
"2014-07-31","83.0","612.0","1310.0","243.0","262.0","2343.0","4018.0","346.0","310.0","948.0"
"2014-08-01","94.0","614.0","1184.0","201.0","300.0","2172.0","3545.0","299.0","289.0","939.0"
"2014-08-02","68.0","384.0","834.0","178.0","225.0","1603.0","2542.0","226.0","161.0","699.0"
"2014-08-03","84.0","417.0","961.0","186.0","192.0","1739.0","2683.0","306.0","172.0","613.0"
"2014-08-04","129.0","678.0","1446.0","269.0","307.0","2646.0","3756.0","391.0","350.0","964.0"
"2014-08-05","123.0","704.0","1414.0","302.0","277.0","2668.0","3768.0","352.0","302.0","1080.0"
"2014-08-06","94.0","689.0","1482.0","291.0","252.0","2447.0","4361.0","409.0","324.0","979.0"
"2014-08-07","116.0","660.0","1428.0","305.0","285.0","2325.0","4079.0","366.0","343.0","975.0"
"2014-08-08","107.0","548.0","1216.0","248.0","272.0","2180.0","3676.0","288.0","248.0","861.0"
"2014-08-09","54.0","387.0","881.0","184.0","242.0","1705.0","2786.0","280.0","161.0","610.0"
"2014-08-10","73.0","459.0","926.0","212.0","221.0","1842.0","2588.0","300.0","174.0","644.0"
"2014-08-11","134.0","684.0","1445.0","290.0","285.0","2601.0","3656.0","468.0","308.0","968.0"
"2014-08-12","120.0","674.0","1428.0","340.0","326.0","2507.0","4255.0","469.0","326.0","1096.0"
"2014-08-13","141.0","719.0","1501.0","336.0","247.0","2410.0","4465.0","354.0","369.0","1090.0"
"2014-08-14","117.0","688.0","1351.0","301.0","312.0","2431.0","3902.0","378.0","386.0","1016.0"
"2014-08-15","102.0","634.0","1199.0","231.0","290.0","2269.0","3498.0","288.0","334.0","949.0"
"2014-08-16","65.0","381.0","832.0","179.0","209.0","1767.0","2321.0","258.0","186.0","664.0"
"2014-08-17","84.0","499.0","886.0","204.0","285.0","1805.0","2702.0","288.0","191.0","681.0"
"2014-08-18","125.0","738.0","1364.0","311.0","299.0","2605.0","3779.0","323.0","361.0","1005.0"
"2014-08-19","116.0","724.0","1421.0","312.0","363.0","2614.0","3467.0","389.0","408.0","1087.0"
"2014-08-20","155.0","799.0","1443.0","325.0","329.0","2557.0","3524.0","401.0","347.0","1025.0"
"2014-08-21","127.0","746.0","1514.0","300.0","285.0","2400.0","3706.0","410.0","326.0","1071.0"
"2014-08-22","111.0","637.0","1247.0","252.0","285.0","2165.0","3325.0","312.0","338.0","902.0"
"2014-08-23","61.0","457.0","874.0","172.0","251.0","1778.0","2428.0","255.0","218.0","693.0"
"2014-08-24","69.0","516.0","1048.0","233.0","233.0","1836.0","2738.0","283.0","199.0","670.0"
"2014-08-25","103.0","693.0","1422.0","306.0","309.0","2463.0","3425.0","407.0","334.0","1000.0"
"2014-08-26","122.0","726.0","1620.0","309.0","299.0","2429.0","3492.0","403.0","356.0","1072.0"
"2014-08-27","126.0","674.0","1541.0","323.0","235.0","2157.0","3071.0","436.0","281.0","926.0"
"2014-08-28","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2014-08-29","139.0","606.0","1351.0","281.0","642.0","2026.0","3046.0","372.0","283.0","967.0"
"2014-08-30","69.0","418.0","938.0","160.0","180.0","1634.0","2353.0","381.0","195.0","636.0"
"2014-08-31","81.0","488.0","1120.0","279.0","247.0","1733.0","2533.0","358.0","196.0","755.0"
"2014-09-01","99.0","667.0","1502.0","290.0","296.0","2188.0","3148.0","524.0","267.0","758.0"
"2014-09-02","139.0","819.0","1798.0","392.0","309.0","2726.0","3465.0","590.0","353.0","1076.0"
"2014-09-03","152.0","876.0","1987.0","399.0","316.0","2783.0","3683.0","681.0","412.0","1116.0"
"2014-09-04","136.0","822.0","2077.0","407.0","327.0","2448.0","4064.0","637.0","331.0","1197.0"
"2014-09-05","120.0","763.0","1611.0","312.0","280.0","2255.0","3376.0","545.0","295.0","944.0"
"2014-09-06","91.0","540.0","1144.0","235.0","265.0","1633.0","2712.0","438.0","208.0","680.0"
"2014-09-07","96.0","720.0","1383.0","327.0","298.0","1681.0","2817.0","472.0","257.0","740.0"
"2014-09-08","127.0","1109.0","2280.0","438.0","440.0","2459.0","3866.0","671.0","460.0","1046.0"
"2014-09-09","130.0","1129.0","2179.0","464.0","431.0","2511.0","3765.0","725.0","440.0","1133.0"
"2014-09-10","141.0","1132.0","2336.0","546.0","406.0","2369.0","3630.0","766.0","470.0","1175.0"
"2014-09-11","139.0","1071.0","2249.0","494.0","449.0","2378.0","3757.0","692.0","467.0","1146.0"
"2014-09-12","165.0","1025.0","1836.0","422.0","379.0","2088.0","3341.0","515.0","361.0","888.0"
"2014-09-13","93.0","714.0","1343.0","289.0","322.0","1594.0","3050.0","399.0","226.0","744.0"
"2014-09-14","94.0","787.0","1543.0","355.0","319.0","1613.0","3246.0","480.0","224.0","778.0"
"2014-09-15","107.0","1065.0","2318.0","471.0","447.0","2330.0","4103.0","660.0","393.0","1068.0"
"2014-09-16","149.0","1203.0","2373.0","610.0","402.0","2363.0","4897.0","698.0","400.0","1190.0"
"2014-09-17","140.0","1219.0","2452.0","529.0","436.0","2369.0","5482.0","738.0","480.0","1109.0"
"2014-09-18","160.0","1159.0","2280.0","495.0","383.0","2286.0","4448.0","801.0","395.0","1100.0"
"2014-09-19","105.0","920.0","1846.0","410.0","438.0","1947.0","3577.0","564.0","341.0","957.0"
"2014-09-20","89.0","686.0","1238.0","298.0","346.0","1493.0","2739.0","337.0","260.0","703.0"
"2014-09-21","87.0","672.0","1641.0","422.0","257.0","1630.0","2800.0","480.0","223.0","809.0"
"2014-09-22","146.0","996.0","2426.0","665.0","321.0","2264.0","3808.0","551.0","313.0","1237.0"
"2014-09-23","137.0","943.0","3575.0","610.0","366.0","2297.0","3993.0","605.0","323.0","1247.0"
"2014-09-24","132.0","918.0","2337.0","572.0","374.0","2378.0","3813.0","605.0","316.0","1202.0"
"2014-09-25","154.0","960.0","2378.0","586.0","337.0","2452.0","3819.0","610.0","298.0","1199.0"
"2014-09-26","104.0","734.0","1763.0","407.0","291.0","2039.0","2964.0","451.0","320.0","1020.0"
"2014-09-27","86.0","515.0","1194.0","291.0","225.0","1576.0","2313.0","325.0","152.0","655.0"
"2014-09-28","85.0","638.0","1622.0","397.0","248.0","13240.0","2612.0","438.0","146.0","792.0"
"2014-09-29","126.0","1053.0","2319.0","663.0","378.0","13430.0","3905.0","616.0","330.0","1196.0"
"2014-09-30","161.0","997.0","2255.0","648.0","324.0","2474.0","3609.0","544.0","323.0","1179.0"
"2014-10-01","130.0","906.0","2303.0","650.0","315.0","2602.0","5825.0","658.0","295.0","1240.0"
"2014-10-02","145.0","912.0","2349.0","576.0","321.0","2315.0","3725.0","641.0","296.0","1143.0"
"2014-10-03","123.0","761.0","1686.0","422.0","289.0","2114.0","3359.0","461.0","255.0","908.0"
"2014-10-04","91.0","590.0","1210.0","332.0","243.0","1595.0","2483.0","254.0","158.0","666.0"
"2014-10-05","108.0","694.0","1378.0","464.0","312.0","1643.0","2725.0","383.0","151.0","756.0"
"2014-10-06","144.0","975.0","2349.0","634.0","306.0","2139.0","3733.0","639.0","309.0","1179.0"
"2014-10-07","174.0","1015.0","2539.0","745.0","375.0","2228.0","4136.0","599.0","272.0","1301.0"
"2014-10-08","163.0","1047.0","2537.0","647.0","414.0","2524.0","4100.0","605.0","323.0","1178.0"
"2014-10-09","176.0","949.0","2245.0","604.0","419.0","2320.0","4035.0","573.0","288.0","1163.0"
"2014-10-10","144.0","814.0","1832.0","462.0","375.0","2261.0","3379.0","508.0","264.0","1027.0"
"2014-10-11","88.0","584.0","1272.0","288.0","275.0","1511.0","2813.0","339.0","155.0","730.0"
"2014-10-12","153.0","617.0","1554.0","468.0","270.0","1606.0","3072.0","489.0","192.0","822.0"
"2014-10-13","232.0","993.0","5157.0","652.0","342.0","2445.0","4558.0","576.0","298.0","1092.0"
"2014-10-14","198.0","1053.0","2310.0","694.0","413.0","2309.0","4536.0","676.0","338.0","1304.0"
"2014-10-15","177.0","1009.0","2303.0","674.0","321.0","2140.0","5082.0","579.0","297.0","1154.0"
"2014-10-16","151.0","950.0","2040.0","520.0","326.0","1788.0","4124.0","492.0","277.0","1134.0"
"2014-10-17","126.0","818.0","1763.0","428.0","273.0","1932.0","5708.0","387.0","264.0","953.0"
"2014-10-18","102.0","560.0","1157.0","363.0","256.0","1192.0","4319.0","300.0","161.0","680.0"
"2014-10-19","125.0","640.0","1280.0","376.0","239.0","1196.0","3115.0","349.0","159.0","828.0"
"2014-10-20","170.0","1005.0","2084.0","636.0","339.0","1839.0","4476.0","508.0","276.0","1094.0"
"2014-10-21","182.0","972.0","2133.0","591.0","468.0","1980.0","3798.0","545.0","262.0","1129.0"
"2014-10-22","142.0","858.0","2030.0","647.0","420.0","1768.0","3526.0","440.0","259.0","1059.0"
"2014-10-23","175.0","935.0","1965.0","560.0","324.0","1682.0","3895.0","452.0","246.0","1011.0"
"2014-10-24","141.0","812.0","1581.0","444.0","290.0","1504.0","3687.0","360.0","230.0","901.0"
"2014-10-25","92.0","567.0","1107.0","305.0","210.0","1112.0","2350.0","316.0","140.0","611.0"
"2014-10-26","102.0","577.0","1400.0","377.0","237.0","1179.0","2579.0","290.0","197.0","638.0"
"2014-10-27","166.0","946.0","1959.0","611.0","320.0","1618.0","3544.0","498.0","300.0","1056.0"
"2014-10-28","158.0","1180.0","2101.0","625.0","331.0","1715.0","3788.0","603.0","308.0","1190.0"
"2014-10-29","199.0","1060.0","2014.0","591.0","305.0","1825.0","4565.0","519.0","303.0","1130.0"
"2014-10-30","161.0","963.0","1892.0","546.0","273.0","1630.0","3551.0","439.0","277.0","1002.0"
"2014-10-31","131.0","743.0","1562.0","409.0","254.0","1336.0","2891.0","421.0","194.0","894.0"
"2014-11-01","74.0","562.0","1019.0","271.0","246.0","1047.0","2262.0","316.0","144.0","827.0"
"2014-11-02","110.0","631.0","1368.0","364.0","255.0","1060.0","2262.0","377.0","164.0","710.0"
"2014-11-03","166.0","1039.0","2088.0","710.0","330.0","1724.0","3324.0","591.0","273.0","1153.0"
"2014-11-04","203.0","1099.0","1964.0","636.0","313.0","1761.0","3732.0","742.0","242.0","1120.0"
"2014-11-05","176.0","1045.0","2082.0","558.0","330.0","1793.0","3339.0","542.0","306.0","1143.0"
"2014-11-06","188.0","1058.0","2037.0","557.0","307.0","1697.0","3437.0","547.0","299.0","1044.0"
"2014-11-07","152.0","844.0","1655.0","457.0","282.0","1464.0","3126.0","422.0","243.0","919.0"
"2014-11-08","102.0","619.0","1185.0","314.0","258.0","1083.0","2087.0","332.0","145.0","618.0"
"2014-11-09","96.0","732.0","1399.0","382.0","255.0","1153.0","2317.0","397.0","168.0","704.0"
"2014-11-10","141.0","1082.0","2031.0","645.0","307.0","1767.0","3304.0","608.0","266.0","1059.0"
"2014-11-11","173.0","1081.0","2021.0","547.0","345.0","1808.0","3609.0","641.0","310.0","1060.0"
"2014-11-12","151.0","970.0","2005.0","625.0","324.0","1556.0","3466.0","570.0","316.0","1075.0"
"2014-11-13","150.0","1015.0","2126.0","680.0","317.0","1724.0","3305.0","500.0","285.0","1162.0"
"2014-11-14","126.0","877.0","1544.0","487.0","285.0","1520.0","2746.0","489.0","228.0","884.0"
"2014-11-15","102.0","672.0","1091.0","332.0","264.0","1141.0","2077.0","439.0","194.0","742.0"
"2014-11-16","111.0","691.0","1434.0","413.0","234.0","1079.0","2285.0","506.0","138.0","686.0"
"2014-11-17","156.0","1062.0","1988.0","590.0","335.0","1561.0","3299.0","565.0","256.0","1043.0"
"2014-11-18","144.0","1010.0","1979.0","600.0","318.0","1661.0","3374.0","545.0","279.0","1071.0"
"2014-11-19","161.0","984.0","2029.0","602.0","308.0","1579.0","3227.0","545.0","313.0","1031.0"
"2014-11-20","154.0","1015.0","1809.0","465.0","310.0","1624.0","3067.0","543.0","300.0","981.0"
"2014-11-21","164.0","774.0","1523.0","358.0","232.0","1391.0","2666.0","425.0","238.0","839.0"
"2014-11-22","84.0","605.0","1004.0","279.0","224.0","1119.0","1897.0","300.0","164.0","607.0"
"2014-11-23","104.0","728.0","1338.0","367.0","225.0","1131.0","2000.0","361.0","135.0","707.0"
"2014-11-24","166.0","990.0","2069.0","524.0","293.0","1660.0","3145.0","503.0","254.0","993.0"
"2014-11-25","175.0","956.0","1839.0","482.0","280.0","1588.0","2885.0","495.0","230.0","979.0"
"2014-11-26","168.0","866.0","1626.0","413.0","269.0","1506.0","2864.0","456.0","279.0","888.0"
"2014-11-27","102.0","700.0","1336.0","340.0","203.0","1217.0","2447.0","367.0","173.0","668.0"
"2014-11-28","120.0","615.0","1156.0","291.0","221.0","1258.0","1938.0","342.0","178.0","656.0"
"2014-11-29","99.0","588.0","926.0","281.0","225.0","938.0","1792.0","308.0","107.0","548.0"
"2014-11-30","98.0","529.0","1026.0","314.0","152.0","885.0","1669.0","260.0","123.0","522.0"
"2014-12-01","155.0","1054.0","1903.0","529.0","321.0","122902.0","3161.0","550.0","283.0","955.0"
"2014-12-02","167.0","1042.0","2108.0","663.0","336.0","1740.0","3262.0","535.0","288.0","947.0"
"2014-12-03","215.0","1093.0","2094.0","606.0","332.0","1623.0","3264.0","568.0","291.0","1052.0"
"2014-12-04","193.0","968.0","2095.0","557.0","284.0","1728.0","3207.0","519.0","259.0","1044.0"
"2014-12-05","136.0","833.0","1703.0","435.0","277.0","1456.0","2597.0","432.0","233.0","842.0"
"2014-12-06","98.0","595.0","1166.0","319.0","223.0","1086.0","1895.0","319.0","166.0","659.0"
"2014-12-07","121.0","742.0","1265.0","365.0","260.0","1084.0","2182.0","351.0","174.0","745.0"
"2014-12-08","158.0","1077.0","1984.0","533.0","295.0","1700.0","4061.0","602.0","313.0","1081.0"
"2014-12-09","166.0","1625.0","1974.0","504.0","277.0","1599.0","3302.0","544.0","278.0","1057.0"
"2014-12-10","173.0","844.0","2491.0","509.0","290.0","1481.0","3068.0","561.0","298.0","949.0"
"2014-12-11","186.0","926.0","1839.0","550.0","322.0","1496.0","3076.0","494.0","284.0","1004.0"
"2014-12-12","142.0","701.0","1496.0","391.0","227.0","1280.0","2330.0","406.0","275.0","849.0"
"2014-12-13","95.0","549.0","1013.0","266.0","197.0","918.0","1736.0","242.0","163.0","588.0"
"2014-12-14","100.0","608.0","1111.0","325.0","416.0","929.0","1878.0","392.0","185.0","685.0"
"2014-12-15","145.0","885.0","1472.0","447.0","511.0","1489.0","2816.0","487.0","289.0","868.0"
"2014-12-16","156.0","876.0","1442.0","370.0","395.0","1543.0","2629.0","618.0","273.0","957.0"
"2014-12-17","143.0","795.0","1329.0","378.0","272.0","1473.0","2789.0","359.0","239.0","880.0"
"2014-12-18","159.0","774.0","2704.0","350.0","304.0","1288.0","2627.0","366.0","224.0","851.0"
"2014-12-19","104.0","599.0","996.0","253.0","216.0","1151.0","2391.0","283.0","218.0","670.0"
"2014-12-20","54.0","392.0","650.0","199.0","148.0","871.0","1723.0","225.0","124.0","465.0"
"2014-12-21","62.0","347.0","572.0","149.0","165.0","835.0","1537.0","209.0","99.0","470.0"
"2014-12-22","81.0","574.0","971.0","198.0","229.0","1124.0","1960.0","237.0","171.0","736.0"
"2014-12-23","88.0","518.0","871.0","141.0","182.0","1127.0","1958.0","276.0","171.0","648.0"
"2014-12-24","93.0","398.0","656.0","139.0","161.0","878.0","1501.0","187.0","119.0","533.0"
"2014-12-25","68.0","289.0","456.0","88.0","144.0","586.0","1107.0","177.0","77.0","332.0"
"2014-12-26","86.0","364.0","620.0","196.0","191.0","989.0","1392.0","194.0","152.0","441.0"
"2014-12-27","69.0","382.0","608.0","163.0","166.0","949.0","1470.0","181.0","87.0","455.0"
"2014-12-28","72.0","378.0","660.0","136.0","174.0","892.0","1384.0","184.0","124.0","428.0"
"2014-12-29","87.0","584.0","914.0","179.0","220.0","1218.0","1811.0","233.0","181.0","657.0"
"2014-12-30","94.0","557.0","931.0","206.0","233.0","1174.0","1899.0","232.0","201.0","668.0"
"2014-12-31","55.0","478.0","687.0","126.0","179.0","1087.0","1565.0","209.0","140.0","563.0"
"2015-01-01","69.0","351.0","557.0","116.0","146.0","858.0","1236.0","197.0","117.0","393.0"
"2015-01-02","100.0","529.0","812.0","183.0","215.0","1146.0","1797.0","262.0","193.0","622.0"
"2015-01-03","66.0","453.0","719.0","172.0","265.0","899.0","1705.0","267.0","145.0","542.0"
"2015-01-04","72.0","524.0","850.0","187.0","262.0","973.0","1698.0","231.0","140.0","592.0"
"2015-01-05","104.0","681.0","1121.0","279.0","293.0","1423.0","2527.0","373.0","234.0","801.0"
"2015-01-06","117.0","754.0","1342.0","344.0","257.0","1472.0","2514.0","542.0","261.0","895.0"
"2015-01-07","132.0","773.0","1738.0","293.0","302.0","1449.0","2750.0","482.0","264.0","848.0"
"2015-01-08","131.0","791.0","2436.0","306.0","269.0","1390.0","2454.0","474.0","245.0","850.0"
"2015-01-09","143.0","689.0","2045.0","377.0","214.0","1241.0","2448.0","388.0","230.0","815.0"
"2015-01-10","78.0","509.0","966.0","202.0","195.0","934.0","2061.0","257.0","155.0","583.0"
"2015-01-11","77.0","547.0","1107.0","233.0","210.0","960.0","1996.0","296.0","164.0","581.0"
"2015-01-12","147.0","943.0","1856.0","328.0","329.0","1391.0","2775.0","431.0","294.0","1002.0"
"2015-01-13","139.0","835.0","1696.0","378.0","285.0","1369.0","2776.0","499.0","313.0","954.0"
"2015-01-14","134.0","906.0","1617.0","386.0","327.0","1302.0","2688.0","450.0","266.0","929.0"
"2015-01-15","133.0","842.0","1653.0","315.0","334.0","1443.0","2940.0","460.0","270.0","844.0"
"2015-01-16","116.0","775.0","1375.0","299.0","240.0","1319.0","2519.0","394.0","284.0","878.0"
"2015-01-17","80.0","435.0","903.0","242.0","279.0","952.0","2077.0","267.0","151.0","570.0"
"2015-01-18","92.0","534.0","1047.0","237.0","293.0","1000.0","1973.0","283.0","187.0","591.0"
"2015-01-19","121.0","826.0","1606.0","355.0","359.0","1450.0","2816.0","408.0","269.0","904.0"
"2015-01-20","161.0","908.0","1874.0","372.0","336.0","1565.0","4047.0","530.0","308.0","1026.0"
"2015-01-21","152.0","830.0","1798.0","373.0","282.0","1444.0","3004.0","489.0","296.0","943.0"
"2015-01-22","141.0","961.0","1879.0","431.0","380.0","1747.0","3155.0","555.0","309.0","997.0"
"2015-01-23","146.0","847.0","1420.0","333.0","268.0","1308.0","2993.0","395.0","300.0","851.0"
"2015-01-24","77.0","530.0","893.0","235.0","195.0","930.0","1986.0","293.0","176.0","877.0"
"2015-01-25","119.0","622.0","1307.0","293.0","229.0","915.0","2208.0","357.0","180.0","620.0"
"2015-01-26","166.0","974.0","2027.0","452.0","341.0","1597.0","3886.0","527.0","365.0","1014.0"
"2015-01-27","170.0","941.0","1960.0","487.0","333.0","1407.0","3696.0","542.0","342.0","1044.0"
"2015-01-28","165.0","1054.0","2160.0","518.0","341.0","1388.0","3393.0","564.0","381.0","1188.0"
"2015-01-29","123.0","931.0","1841.0","408.0","298.0","1293.0","3489.0","459.0","370.0","1000.0"
"2015-01-30","144.0","848.0","1550.0","363.0","285.0","1231.0","3015.0","524.0","361.0","931.0"
"2015-01-31","70.0","481.0","727.0","190.0","174.0","653.0","1558.0","242.0","172.0","437.0"
"2015-02-01","96.0","581.0","1204.0","267.0","235.0","905.0","2030.0","356.0","198.0","591.0"
"2015-02-02","154.0","942.0","1878.0","426.0","325.0","1360.0","4120.0","466.0","398.0","874.0"
"2015-02-03","137.0","1033.0","2002.0","532.0","329.0","1456.0","3682.0","554.0","487.0","1042.0"
"2015-02-04","142.0","1041.0","2042.0","492.0","330.0","1453.0","3312.0","508.0","517.0","1015.0"
"2015-02-05","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2015-02-06","128.0","864.0","1455.0","407.0","565.0","1282.0","3166.0","440.0","481.0","874.0"
"2015-02-07","106.0","611.0","1117.0","309.0","295.0","976.0","2315.0","289.0","308.0","606.0"
"2015-02-08","87.0","668.0","1260.0","353.0","323.0","1064.0","2210.0","322.0","274.0","671.0"
"2015-02-09","143.0","961.0","1965.0","461.0","387.0","1473.0","3182.0","542.0","459.0","975.0"
"2015-02-10","127.0","1074.0","2177.0","534.0","435.0","1515.0","3208.0","528.0","452.0","1019.0"
"2015-02-11","148.0","1047.0","2097.0","549.0","373.0","1396.0","3490.0","508.0","395.0","927.0"
"2015-02-12","126.0","922.0","32935.0","498.0","343.0","8246.0","3769.0","531.0","418.0","963.0"
"2015-02-13","115.0","733.0","1561.0","400.0","308.0","10841.0","3345.0","351.0","282.0","716.0"
"2015-02-14","92.0","558.0","928.0","249.0","219.0","1200.0","2333.0","260.0","201.0","529.0"
"2015-02-15","89.0","581.0","1128.0","318.0","244.0","1076.0","2168.0","317.0","159.0","577.0"
"2015-02-16","131.0","883.0","1733.0","515.0","401.0","1516.0","3023.0","396.0","283.0","865.0"
"2015-02-17","155.0","912.0","1858.0","595.0","384.0","1508.0","19464.0","437.0","350.0","973.0"
"2015-02-18","132.0","983.0","1744.0","467.0","330.0","1481.0","3152.0","414.0","379.0","1003.0"
"2015-02-19","145.0","975.0","1882.0","538.0","298.0","1519.0","3062.0","447.0","397.0","926.0"
"2015-02-20","146.0","818.0","1515.0","390.0","301.0","1277.0","2985.0","377.0","301.0","806.0"
"2015-02-21","94.0","544.0","974.0","265.0","239.0","988.0","2252.0","320.0","189.0","607.0"
"2015-02-22","78.0","685.0","1207.0","370.0","298.0","1044.0","2420.0","325.0","198.0","661.0"
"2015-02-23","152.0","1047.0","1900.0","567.0","354.0","1621.0","3533.0","515.0","393.0","1053.0"
"2015-02-24","160.0","1034.0","2049.0","566.0","304.0","1584.0","3308.0","556.0","341.0","961.0"
"2015-02-25","194.0","1084.0","2039.0","594.0","325.0","1336.0","3362.0","474.0","371.0","1033.0"
"2015-02-26","157.0","988.0","1793.0","499.0","290.0","1240.0","2914.0","455.0","296.0","883.0"
"2015-02-27","148.0","856.0","1426.0","473.0","261.0","1289.0","2799.0","422.0","292.0","852.0"
"2015-02-28","101.0","579.0","957.0","296.0","204.0","940.0","1894.0","341.0","167.0","585.0"
"2015-03-01","98.0","680.0","1174.0","417.0","233.0","982.0","2082.0","355.0","188.0","622.0"
