"date","Hepatitis","Hepatitis_A#Virology","Jaundice","Hepatitis_B","Hepatitis_C","Hepatitis_A_vaccine","Viral_hepatitis","World_Hepatitis_Day","Picornavirales","Hepatitis_A"
"2013-01-21","3424.0","2440.0","4834.0","5655.0","7488.0","278.0","533.0","24.0","16.0","2440.0"
"2013-01-22","3541.0","2761.0","4877.0","6171.0","7231.0","302.0","562.0","27.0","12.0","2761.0"
"2013-01-23","3573.0","2845.0","4661.0","5964.0","6658.0","332.0","473.0","30.0","40.0","2845.0"
"2013-01-24","3287.0","2498.0","4467.0","5546.0","6465.0","304.0","555.0","28.0","19.0","2498.0"
"2013-01-25","2992.0","2447.0","4653.0","5654.0","6340.0","322.0","478.0","29.0","15.0","2447.0"
"2013-01-26","2348.0","1844.0","3758.0","4165.0","4582.0","176.0","387.0","24.0","12.0","1844.0"
"2013-01-27","2706.0","1811.0","3927.0","4359.0","4693.0","159.0","395.0","38.0","7.0","1811.0"
"2013-01-28","3377.0","2589.0","5092.0","5686.0","6127.0","330.0","572.0","28.0","23.0","2589.0"
"2013-01-29","3554.0","2966.0","5043.0","6001.0","6776.0","332.0","570.0","31.0","16.0","2966.0"
"2013-01-30","3600.0","2992.0","4921.0","6460.0","7809.0","410.0","585.0","32.0","10.0","2992.0"
"2013-01-31","3455.0","2776.0","4467.0","5943.0","6848.0","324.0","554.0","30.0","16.0","2776.0"
"2013-02-01","3217.0","2726.0","4366.0","5665.0","6803.0","335.0","515.0","37.0","8.0","2726.0"
"2013-02-02","2438.0","1948.0","3719.0","4470.0","4896.0","182.0","405.0","16.0","8.0","1948.0"
"2013-02-03","2735.0","1952.0","3996.0","4309.0","5950.0","193.0","592.0","28.0","15.0","1952.0"
"2013-02-04","3600.0","2944.0","4887.0","6049.0","6617.0","348.0","597.0","31.0","22.0","2944.0"
"2013-02-05","3557.0","3009.0","5070.0","6001.0","6647.0","401.0","667.0","43.0","11.0","3009.0"
"2013-02-06","3464.0","3049.0","4960.0","6261.0","6809.0","353.0","551.0","40.0","12.0","3049.0"
"2013-02-07","3548.0","2936.0","4901.0","6254.0","6594.0","350.0","560.0","47.0","15.0","2936.0"
"2013-02-08","3072.0","2578.0","4287.0","5287.0","6045.0","322.0","533.0","34.0","19.0","2578.0"
"2013-02-09","2348.0","1904.0","3588.0","3902.0","4493.0","202.0","365.0","16.0","5.0","1904.0"
"2013-02-10","2713.0","1975.0","3740.0","3923.0","4579.0","184.0","421.0","30.0","23.0","1975.0"
"2013-02-11","3560.0","3107.0","4655.0","5655.0","8185.0","333.0","567.0","36.0","21.0","3107.0"
"2013-02-12","3472.0","2996.0","4891.0","5678.0","7171.0","373.0","609.0","79.0","13.0","2996.0"
"2013-02-13","3400.0","2912.0","4809.0","5413.0","6566.0","315.0","555.0","72.0","16.0","2912.0"
"2013-02-14","3479.0","2705.0","4295.0","5563.0","6199.0","316.0","555.0","32.0","29.0","2705.0"
"2013-02-15","3000.0","2626.0","3919.0","5196.0","5802.0","257.0","517.0","40.0","15.0","2626.0"
"2013-02-16","2597.0","1996.0","3771.0","3982.0","4596.0","203.0","390.0","28.0","8.0","1996.0"
"2013-02-17","2738.0","1880.0","4083.0","3867.0","4619.0","186.0","411.0","28.0","9.0","1880.0"
"2013-02-18","3477.0","2619.0","5212.0","5510.0","5807.0","322.0","549.0","31.0","23.0","2619.0"
"2013-02-19","3818.0","3653.0","5122.0","6295.0","6787.0","392.0","681.0","35.0","28.0","3653.0"
"2013-02-20","3691.0","4470.0","5075.0","6459.0","7241.0","414.0","656.0","47.0","19.0","4470.0"
"2013-02-21","3563.0","3432.0","4711.0","6119.0","7401.0","321.0","512.0","41.0","13.0","3432.0"
"2013-02-22","3270.0","2903.0","4197.0","5511.0","6599.0","342.0","491.0","25.0","13.0","2903.0"
"2013-02-23","2585.0","2111.0","3643.0","4212.0","5708.0","193.0","400.0","31.0","8.0","2111.0"
"2013-02-24","2663.0","2161.0","4388.0","4392.0","4847.0","187.0","433.0","31.0","12.0","2161.0"
"2013-02-25","3565.0","3152.0","4932.0","6265.0","6593.0","340.0","570.0","39.0","25.0","3152.0"
"2013-02-26","3762.0","3124.0","5220.0","6409.0","6970.0","410.0","728.0","41.0","27.0","3124.0"
"2013-02-27","3781.0","3052.0","5093.0","6394.0","6738.0","362.0","616.0","33.0","32.0","3052.0"
"2013-02-28","3752.0","3101.0","4970.0","10586.0","6995.0","355.0","610.0","26.0","19.0","3101.0"
"2013-03-01","3201.0","2564.0","4483.0","5536.0","6124.0","323.0","551.0","44.0","11.0","2564.0"
"2013-03-02","2514.0","1927.0","3893.0","4191.0","4742.0","215.0","425.0","23.0","10.0","1927.0"
"2013-03-03","2749.0","1894.0","4335.0","4352.0","4970.0","186.0","449.0","25.0","18.0","1894.0"
"2013-03-04","3705.0","3046.0","5185.0","6355.0","6784.0","354.0","644.0","23.0","11.0","3046.0"
"2013-03-05","3795.0","3011.0","5158.0","6274.0","6753.0","358.0","584.0","34.0","21.0","3011.0"
"2013-03-06","3656.0","2855.0","5254.0","6221.0","6714.0","358.0","582.0","34.0","25.0","2855.0"
"2013-03-07","3989.0","3201.0","5123.0","6693.0","9001.0","367.0","588.0","40.0","15.0","3201.0"
"2013-03-08","3267.0","2911.0","4389.0","5718.0","6366.0","294.0","525.0","40.0","13.0","2911.0"
"2013-03-09","2606.0","1982.0","3885.0","4282.0","4745.0","186.0","408.0","26.0","5.0","1982.0"
"2013-03-10","2747.0","1846.0","4142.0","4195.0","4546.0","183.0","467.0","25.0","7.0","1846.0"
"2013-03-11","3612.0","3033.0","4997.0","6449.0","6180.0","376.0","703.0","56.0","14.0","3033.0"
"2013-03-12","3600.0","2952.0","5115.0","6567.0","6452.0","354.0","620.0","36.0","13.0","2952.0"
"2013-03-13","3587.0","2975.0","4893.0","6231.0","6274.0","325.0","601.0","32.0","13.0","2975.0"
"2013-03-14","3557.0","2803.0","5146.0","6518.0","6392.0","315.0","648.0","42.0","17.0","2803.0"
"2013-03-15","3321.0","2544.0","4519.0","5774.0","6199.0","280.0","541.0","33.0","6.0","2544.0"
"2013-03-16","2771.0","1910.0","4175.0","4549.0","5083.0","179.0","501.0","13.0","10.0","1910.0"
"2013-03-17","2794.0","1846.0","4200.0","4264.0","4762.0","232.0","459.0","19.0","14.0","1846.0"
"2013-03-18","4079.0","3174.0","5103.0","6317.0","6536.0","354.0","572.0","45.0","7.0","3174.0"
"2013-03-19","4054.0","3118.0","5731.0","6709.0","7357.0","395.0","659.0","38.0","13.0","3118.0"
"2013-03-20","3913.0","3130.0","6181.0","6793.0","7142.0","353.0","613.0","50.0","10.0","3130.0"
"2013-03-21","3757.0","3017.0","5555.0","6559.0","7490.0","297.0","620.0","43.0","13.0","3017.0"
"2013-03-22","3324.0","2580.0","4415.0","5752.0","6331.0","282.0","560.0","32.0","15.0","2580.0"
"2013-03-23","3157.0","2421.0","5377.0","5789.0","6450.0","184.0","466.0","36.0","11.0","2421.0"
"2013-03-24","3325.0","2515.0","5677.0","5205.0","6170.0","187.0","493.0","36.0","19.0","2515.0"
"2013-03-25","4364.0","3717.0","7457.0","7576.0","8633.0","360.0","671.0","39.0","12.0","3717.0"
"2013-03-26","4498.0","3961.0","7249.0","8045.0","8442.0","365.0","682.0","26.0","16.0","3961.0"
"2013-03-27","4246.0","3667.0","6670.0","7934.0","8630.0","323.0","617.0","28.0","9.0","3667.0"
"2013-03-28","4179.0","3560.0","6371.0","7884.0","8978.0","316.0","620.0","35.0","15.0","3560.0"
"2013-03-29","4439.0","3237.0","5820.0","7978.0","11087.0","247.0","566.0","45.0","8.0","3237.0"
"2013-03-30","3390.0","2435.0","5020.0","5767.0","7449.0","167.0","434.0","17.0","5.0","2435.0"
"2013-03-31","3588.0","2520.0","4645.0","5891.0","7549.0","139.0","453.0","28.0","9.0","2520.0"
"2013-04-01","4262.0","3342.0","5461.0","7593.0","8388.0","267.0","575.0","36.0","15.0","3342.0"
"2013-04-02","4596.0","3578.0","5794.0","8275.0","8346.0","300.0","608.0","25.0","20.0","3578.0"
"2013-04-03","4770.0","3580.0","9540.0","7702.0","7796.0","345.0","685.0","32.0","16.0","3580.0"
"2013-04-04","4167.0","3497.0","6651.0","6940.0","7418.0","314.0","619.0","28.0","19.0","3497.0"
"2013-04-05","3419.0","2920.0","5278.0","5772.0","6783.0","261.0","511.0","23.0","8.0","2920.0"
"2013-04-06","3160.0","4783.0","4596.0","4829.0","5410.0","285.0","491.0","25.0","10.0","4783.0"
"2013-04-07","3318.0","4712.0","4930.0","4763.0","5220.0","259.0","479.0","25.0","16.0","4712.0"
"2013-04-08","4453.0","5644.0","6289.0","6923.0","7423.0","494.0","677.0","31.0","11.0","5644.0"
"2013-04-09","4562.0","3905.0","6121.0","7088.0","7599.0","412.0","713.0","30.0","23.0","3905.0"
"2013-04-10","4193.0","3501.0","5862.0","7022.0","7014.0","367.0","701.0","36.0","20.0","3501.0"
"2013-04-11","4503.0","4480.0","5747.0","6801.0","7059.0","347.0","664.0","32.0","17.0","4480.0"
"2013-04-12","3736.0","3093.0","5244.0","5974.0","6119.0","315.0","581.0","47.0","12.0","3093.0"
"2013-04-13","2979.0","2288.0","4194.0","4323.0","4707.0","172.0","445.0","26.0","7.0","2288.0"
"2013-04-14","3093.0","2186.0","4810.0","4539.0","4758.0","175.0","497.0","29.0","15.0","2186.0"
"2013-04-15","4058.0","3660.0","6261.0","6786.0","6787.0","294.0","686.0","42.0","13.0","3660.0"
"2013-04-16","4350.0","3459.0","6619.0","6869.0","7093.0","339.0","687.0","28.0","14.0","3459.0"
"2013-04-17","4248.0","3342.0","6300.0","7060.0","7307.0","317.0","626.0","40.0","7.0","3342.0"
"2013-04-18","4439.0","3330.0","5941.0","7410.0","9001.0","334.0","712.0","30.0","20.0","3330.0"
"2013-04-19","4492.0","3184.0","5144.0","7382.0","8601.0","306.0","570.0","47.0","17.0","3184.0"
"2013-04-20","2852.0","1944.0","4294.0","4225.0","4629.0","148.0","436.0","30.0","1.0","1944.0"
"2013-04-21","3103.0","2155.0","4966.0","4575.0","5091.0","184.0","526.0","22.0","10.0","2155.0"
"2013-04-22","4225.0","3055.0","6215.0","6764.0","6908.0","334.0","748.0","106.0","18.0","3055.0"
"2013-04-23","4302.0","3200.0","5891.0","6864.0","7207.0","332.0","693.0","33.0","15.0","3200.0"
"2013-04-24","4456.0","3354.0","6472.0","7027.0","7742.0","325.0","716.0","47.0","12.0","3354.0"
"2013-04-25","4394.0","3415.0","6534.0","7416.0","8690.0","348.0","681.0","36.0","14.0","3415.0"
"2013-04-26","3770.0","2863.0","5347.0","6434.0","6624.0","298.0","612.0","37.0","13.0","2863.0"
"2013-04-27","2830.0","1909.0","4332.0","4310.0","4663.0","171.0","470.0","24.0","11.0","1909.0"
"2013-04-28","3093.0","2037.0","4875.0","4698.0","4752.0","170.0","421.0","26.0","8.0","2037.0"
"2013-04-29","4427.0","3473.0","6149.0","7018.0","7564.0","364.0","660.0","32.0","15.0","3473.0"
"2013-04-30","4200.0","3615.0","6044.0","7064.0","7500.0","409.0","683.0","33.0","19.0","3615.0"
"2013-05-01","3946.0","3132.0","5612.0","6408.0","6610.0","317.0","622.0","44.0","19.0","3132.0"
"2013-05-02","4099.0","3345.0","5924.0","7055.0","7328.0","325.0","599.0","35.0","16.0","3345.0"
"2013-05-03","3721.0","3178.0","5397.0","5894.0","6353.0","266.0","593.0","38.0","21.0","3178.0"
"2013-05-04","2765.0","2160.0","4376.0","4306.0","4608.0","202.0","452.0","26.0","15.0","2160.0"
"2013-05-05","2999.0","2141.0","4740.0","4728.0","4659.0","184.0","437.0","26.0","14.0","2141.0"
"2013-05-06","3888.0","3077.0","5942.0","6697.0","6430.0","322.0","730.0","49.0","16.0","3077.0"
"2013-05-07","4159.0","3223.0","5928.0","7193.0","7171.0","384.0","697.0","47.0","14.0","3223.0"
"2013-05-08","4159.0","3519.0","6113.0","6916.0","7008.0","323.0","694.0","50.0","13.0","3519.0"
"2013-05-09","3957.0","3272.0","5621.0","6538.0","6623.0","314.0","635.0","40.0","10.0","3272.0"
"2013-05-10","3584.0","2871.0","5326.0","6187.0","6022.0","267.0","572.0","39.0","20.0","2871.0"
"2013-05-11","2522.0","1803.0","4250.0","3886.0","3918.0","174.0","395.0","22.0","16.0","1803.0"
"2013-05-12","2773.0","1904.0","4313.0","4195.0","4250.0","204.0","434.0","31.0","10.0","1904.0"
"2013-05-13","3939.0","3253.0","4361.0","6971.0","6704.0","325.0","639.0","76.0","19.0","3253.0"
"2013-05-14","4249.0","3520.0","5020.0","7042.0","6977.0","365.0","669.0","50.0","14.0","3520.0"
"2013-05-15","4081.0","3243.0","6235.0","6826.0","6966.0","325.0","680.0","44.0","22.0","3243.0"
"2013-05-16","4466.0","3166.0","6730.0","6993.0","6757.0","335.0","892.0","68.0","14.0","3166.0"
"2013-05-17","3998.0","2589.0","6087.0","5912.0","5973.0","265.0","614.0","66.0","16.0","2589.0"
"2013-05-18","2657.0","1910.0","5132.0","4747.0","4126.0","179.0","427.0","83.0","15.0","1910.0"
"2013-05-19","2826.0","1877.0","5120.0","4748.0","5352.0","212.0","478.0","107.0","13.0","1877.0"
"2013-05-20","3615.0","2639.0","6529.0","5965.0","5838.0","284.0","525.0","41.0","17.0","2639.0"
"2013-05-21","4037.0","3312.0","7088.0","6786.0","6539.0","351.0","610.0","41.0","15.0","3312.0"
"2013-05-22","3910.0","3240.0","6525.0","6838.0","6348.0","329.0","595.0","40.0","15.0","3240.0"
"2013-05-23","3790.0","3081.0","6510.0","6544.0","6466.0","312.0","592.0","37.0","23.0","3081.0"
"2013-05-24","3580.0","2586.0","5841.0","5519.0","5754.0","289.0","490.0","34.0","13.0","2586.0"
"2013-05-25","2529.0","2074.0","5209.0","3686.0","3999.0","183.0","396.0","19.0","8.0","2074.0"
"2013-05-26","2494.0","1735.0","5111.0","4004.0","3921.0","150.0","358.0","18.0","27.0","1735.0"
"2013-05-27","3301.0","2196.0","6253.0","5560.0","5528.0","246.0","532.0","30.0","19.0","2196.0"
"2013-05-28","4266.0","3030.0","6944.0","7515.0","6761.0","330.0","603.0","49.0","19.0","3030.0"
"2013-05-29","4299.0","3290.0","6361.0","7450.0","7138.0","354.0","586.0","125.0","15.0","3290.0"
"2013-05-30","4047.0","3380.0","6903.0","6854.0","7078.0","318.0","588.0","27.0","18.0","3380.0"
"2013-05-31","3803.0","3490.0","5706.0","5517.0","6033.0","340.0","545.0","29.0","19.0","3490.0"
"2013-06-01","3999.0","17152.0","5436.0","5653.0","5789.0","744.0","404.0","34.0","14.0","17152.0"
"2013-06-02","4029.0","14176.0","5703.0","5318.0","5586.0","616.0","419.0","23.0","8.0","14176.0"
"2013-06-03","5010.0","14515.0","6917.0","7332.0","7275.0","959.0","593.0","37.0","16.0","14515.0"
"2013-06-04","5086.0","12635.0","7082.0","7294.0","7202.0","824.0","553.0","82.0","18.0","12635.0"
"2013-06-05","5326.0","10346.0","6600.0","7486.0","7160.0","688.0","626.0","46.0","22.0","10346.0"
"2013-06-06","5388.0","11684.0","5894.0","7091.0","7199.0","1055.0","609.0","37.0","16.0","11684.0"
"2013-06-07","4225.0","6703.0","4834.0","6535.0","6523.0","706.0","482.0","40.0","24.0","6703.0"
"2013-06-08","3025.0","3930.0","3995.0","4443.0","4747.0","360.0","411.0","31.0","8.0","3930.0"
"2013-06-09","3006.0","3232.0","5133.0","4427.0","4508.0","326.0","427.0","23.0","17.0","3232.0"
"2013-06-10","4687.0","5400.0","5919.0","6470.0","6519.0","530.0","672.0","30.0","9.0","5400.0"
"2013-06-11","4515.0","5923.0","5421.0","6442.0","6600.0","528.0","618.0","37.0","11.0","5923.0"
"2013-06-12","5254.0","6050.0","5504.0","7016.0","6804.0","509.0","628.0","27.0","16.0","6050.0"
"2013-06-13","4431.0","4296.0","5164.0","7520.0","6225.0","391.0","579.0","114.0","10.0","4296.0"
"2013-06-14","4142.0","3620.0","4529.0","5626.0","6178.0","352.0","535.0","56.0","16.0","3620.0"
"2013-06-15","2855.0","2359.0","3801.0","3972.0","3991.0","221.0","369.0","18.0","5.0","2359.0"
"2013-06-16","2935.0","2275.0","3982.0","4084.0","4150.0","210.0","434.0","24.0","11.0","2275.0"
"2013-06-17","4190.0","3555.0","5140.0","6224.0","6365.0","352.0","591.0","40.0","21.0","3555.0"
"2013-06-18","7795.0","4226.0","5221.0","6713.0","7631.0","403.0","585.0","47.0","19.0","4226.0"
"2013-06-19","4478.0","4108.0","4919.0","6278.0","7288.0","407.0","593.0","38.0","11.0","4108.0"
"2013-06-20","4375.0","3745.0","4605.0","6245.0","6388.0","391.0","583.0","38.0","9.0","3745.0"
"2013-06-21","3829.0","3201.0","4454.0","5243.0","5631.0","338.0","469.0","37.0","4.0","3201.0"
"2013-06-22","2990.0","2118.0","3856.0","3964.0","4077.0","220.0","382.0","27.0","10.0","2118.0"
"2013-06-23","2919.0","2080.0","4042.0","3835.0","4099.0","202.0","391.0","24.0","6.0","2080.0"
"2013-06-24","5569.0","3398.0","5633.0","5966.0","7954.0","395.0","557.0","52.0","9.0","3398.0"
"2013-06-25","6778.0","4015.0","5547.0","7184.0","10577.0","383.0","593.0","67.0","7.0","4015.0"
"2013-06-26","4640.0","3387.0","5240.0","6180.0","7065.0","386.0","1012.0","68.0","15.0","3387.0"
"2013-06-27","5170.0","3461.0","5279.0","6162.0","6663.0","424.0","703.0","67.0","13.0","3461.0"
"2013-06-28","3816.0","2777.0","4554.0","5040.0","5473.0","348.0","553.0","46.0","10.0","2777.0"
"2013-06-29","2852.0","2145.0","3958.0","3798.0","4122.0","248.0","366.0","30.0","9.0","2145.0"
"2013-06-30","2893.0","2101.0","3883.0","3518.0","4138.0","205.0","407.0","21.0","6.0","2101.0"
"2013-07-01","3852.0","3015.0","4663.0","5372.0","5769.0","425.0","588.0","68.0","13.0","3015.0"
"2013-07-02","3983.0","3224.0","5114.0","5780.0","6428.0","403.0","550.0","69.0","8.0","3224.0"
"2013-07-03","3835.0","3195.0","4857.0","5833.0","6313.0","400.0","500.0","73.0","8.0","3195.0"
"2013-07-04","3027.0","2317.0","4166.0","6195.0","4604.0","248.0","431.0","87.0","8.0","2317.0"
"2013-07-05","2899.0","2179.0","3831.0","4452.0","4260.0","275.0","365.0","63.0","9.0","2179.0"
"2013-07-06","2455.0","1661.0","3640.0","3614.0","3679.0","176.0","330.0","34.0","9.0","1661.0"
"2013-07-07","2411.0","1828.0","3982.0","3735.0","3761.0","206.0","406.0","32.0","9.0","1828.0"
"2013-07-08","3506.0","2876.0","4772.0","5613.0","5510.0","404.0","530.0","73.0","12.0","2876.0"
"2013-07-09","3787.0","3184.0","5004.0","6086.0","6162.0","445.0","559.0","63.0","10.0","3184.0"
"2013-07-10","3913.0","3024.0","4883.0","6049.0","5861.0","406.0","570.0","85.0","25.0","3024.0"
"2013-07-11","3263.0","2947.0","4907.0","5612.0","5915.0","375.0","501.0","78.0","11.0","2947.0"
"2013-07-12","2750.0","2606.0","4071.0","4792.0","5398.0","334.0","465.0","59.0","18.0","2606.0"
"2013-07-13","2310.0","1728.0","3466.0","3690.0","3945.0","223.0","310.0","35.0","8.0","1728.0"
"2013-07-14","2408.0","1661.0","3567.0","3497.0","3675.0","196.0","340.0","40.0","6.0","1661.0"
"2013-07-15","3740.0","2605.0","5202.0","5602.0","5644.0","393.0","494.0","91.0","13.0","2605.0"
"2013-07-16","3627.0","2827.0","5202.0","5785.0","6107.0","441.0","516.0","72.0","15.0","2827.0"
"2013-07-17","3455.0","2944.0","4811.0","5927.0","6094.0","444.0","486.0","77.0","22.0","2944.0"
"2013-07-18","3268.0","2765.0","4560.0","5549.0","5991.0","388.0","472.0","84.0","6.0","2765.0"
"2013-07-19","2915.0","3228.0","4281.0","4929.0","5161.0","350.0","462.0","110.0","10.0","3228.0"
"2013-07-20","2187.0","2175.0","3606.0","3639.0","4103.0","222.0","360.0","65.0","11.0","2175.0"
"2013-07-21","2223.0","1926.0","3391.0","3411.0","4376.0","200.0","344.0","99.0","16.0","1926.0"
"2013-07-22","3412.0","2915.0","4827.0","5808.0","5810.0","379.0","525.0","125.0","22.0","2915.0"
"2013-07-23","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2013-07-24","1741.0","1160.0","1800.0","2057.0","2732.0","150.0","212.0","68.0","6.0","1160.0"
"2013-07-25","3196.0","2604.0","4405.0","5316.0","5650.0","301.0","540.0","314.0","11.0","2604.0"
"2013-07-26","3526.0","2690.0","3863.0","6200.0","5623.0","335.0","495.0","310.0","16.0","2690.0"
"2013-07-27","2873.0","1794.0","3350.0","4147.0","4226.0","196.0","444.0","284.0","12.0","1794.0"
"2013-07-28","3424.0","1752.0","3368.0","4856.0","5222.0","229.0","412.0","2548.0","13.0","1752.0"
"2013-07-29","4230.0","2886.0","4269.0","6962.0","6391.0","389.0","545.0","449.0","8.0","2886.0"
"2013-07-30","3773.0","2563.0","4240.0","5889.0","5904.0","350.0","559.0","143.0","7.0","2563.0"
"2013-07-31","3105.0","2652.0","4391.0","5327.0","5682.0","360.0","547.0","81.0","13.0","2652.0"
"2013-08-01","2857.0","2940.0","4050.0","5331.0","5295.0","302.0","417.0","84.0","7.0","2940.0"
"2013-08-02","2782.0","3200.0","3710.0","4958.0","4682.0","320.0","408.0","67.0","12.0","3200.0"
"2013-08-03","2159.0","1789.0","3069.0","3733.0","4035.0","193.0","406.0","26.0","10.0","1789.0"
"2013-08-04","2032.0","1480.0","3367.0","3240.0","3179.0","189.0","349.0","48.0","7.0","1480.0"
"2013-08-05","2709.0","2410.0","4206.0","4904.0","5199.0","334.0","442.0","37.0","17.0","2410.0"
"2013-08-06","2803.0","2439.0","4829.0","5186.0","5392.0","388.0","458.0","54.0","7.0","2439.0"
"2013-08-07","2910.0","2849.0","4548.0","5096.0","5351.0","383.0","476.0","40.0","19.0","2849.0"
"2013-08-08","2836.0","2987.0","4004.0","4789.0","4838.0","305.0","385.0","33.0","7.0","2987.0"
"2013-08-09","2438.0","2410.0","3715.0","4454.0","4581.0","335.0","381.0","34.0","17.0","2410.0"
"2013-08-10","2036.0","1595.0","3967.0","3192.0","3456.0","229.0","333.0","20.0","230.0","1595.0"
"2013-08-11","2140.0","1539.0","3494.0","3169.0","3782.0","194.0","349.0","27.0","1158.0","1539.0"
"2013-08-12","2840.0","2372.0","4387.0","4808.0","5091.0","301.0","447.0","49.0","837.0","2372.0"
"2013-08-13","3157.0","2821.0","4268.0","5286.0","7244.0","358.0","432.0","36.0","11.0","2821.0"
"2013-08-14","2909.0","2760.0","4241.0","5474.0","6585.0","341.0","474.0","50.0","17.0","2760.0"
"2013-08-15","2799.0","2464.0","4071.0","5012.0","5903.0","323.0","419.0","28.0","5.0","2464.0"
"2013-08-16","2518.0","2159.0","3725.0","4562.0","5054.0","276.0","384.0","27.0","8.0","2159.0"
"2013-08-17","2013.0","1572.0","3761.0","3450.0","3816.0","182.0","354.0","32.0","16.0","1572.0"
"2013-08-18","2170.0","1606.0","3570.0","3328.0","3605.0","193.0","291.0","19.0","16.0","1606.0"
"2013-08-19","2710.0","2418.0","4294.0","4831.0","5009.0","296.0","426.0","36.0","14.0","2418.0"
"2013-08-20","2609.0","2332.0","3342.0","4693.0","4753.0","308.0","452.0","43.0","21.0","2332.0"
"2013-08-21","2467.0","2541.0","3340.0","4581.0","4701.0","294.0","458.0","22.0","24.0","2541.0"
"2013-08-22","2592.0","2311.0","3505.0","4418.0","4727.0","308.0","417.0","43.0","12.0","2311.0"
"2013-08-23","2548.0","3694.0","3212.0","4586.0","4526.0","426.0","367.0","17.0","8.0","3694.0"
"2013-08-24","1994.0","1927.0","2617.0","3158.0","3401.0","189.0","294.0","35.0","15.0","1927.0"
"2013-08-25","1913.0","1526.0","2685.0","2820.0","3091.0","182.0","312.0","20.0","5.0","1526.0"
"2013-08-26","2468.0","2430.0","3491.0","4159.0","4399.0","307.0","389.0","34.0","9.0","2430.0"
"2013-08-27","2596.0","2519.0","3476.0","4695.0","4724.0","320.0","438.0","26.0","7.0","2519.0"
"2013-08-28","2756.0","2495.0","3314.0","4802.0","5362.0","330.0","421.0","31.0","13.0","2495.0"
"2013-08-29","2671.0","2463.0","3380.0","4585.0","5178.0","255.0","381.0","37.0","11.0","2463.0"
"2013-08-30","2394.0","2684.0","3229.0","4085.0","4528.0","334.0","349.0","25.0","10.0","2684.0"
"2013-08-31","1843.0","1938.0","2577.0","3098.0","3214.0","204.0","423.0","25.0","30.0","1938.0"
"2013-09-01","1856.0","1505.0","3692.0","3073.0","3081.0","146.0","411.0","35.0","10.0","1505.0"
"2013-09-02","2285.0","1844.0","3622.0","3780.0","3492.0","230.0","348.0","26.0","30.0","1844.0"
"2013-09-03","2630.0","2287.0","3705.0","4341.0","4251.0","303.0","408.0","29.0","16.0","2287.0"
"2013-09-04","2721.0","2468.0","3555.0","4754.0","4739.0","282.0","432.0","32.0","9.0","2468.0"
"2013-09-05","2684.0","2415.0","3486.0","4588.0","4542.0","295.0","405.0","30.0","19.0","2415.0"
"2013-09-06","2285.0","2120.0","3067.0","4178.0","4284.0","249.0","373.0","20.0","14.0","2120.0"
"2013-09-07","1719.0","1454.0","2532.0","3073.0","3119.0","174.0","313.0","53.0","18.0","1454.0"
"2013-09-08","1965.0","1570.0","2746.0","3135.0","3148.0","153.0","314.0","16.0","9.0","1570.0"
"2013-09-09","2542.0","2790.0","3662.0","4444.0","4495.0","332.0","430.0","21.0","13.0","2790.0"
"2013-09-10","2782.0","2458.0","3723.0","4742.0","4789.0","328.0","506.0","28.0","19.0","2458.0"
"2013-09-11","2755.0","2484.0","3618.0","4759.0","5524.0","295.0","435.0","32.0","12.0","2484.0"
"2013-09-12","2805.0","2337.0","3542.0","4880.0","5121.0","303.0","467.0","41.0","16.0","2337.0"
"2013-09-13","2749.0","2172.0","3484.0","4367.0","4820.0","279.0","458.0","32.0","8.0","2172.0"
"2013-09-14","2224.0","1509.0","3122.0","3172.0","3359.0","179.0","331.0","25.0","18.0","1509.0"
"2013-09-15","2122.0","1570.0","2973.0","3060.0","3158.0","166.0","329.0","22.0","11.0","1570.0"
"2013-09-16","2668.0","2401.0","3655.0","4905.0","4587.0","316.0","402.0","25.0","15.0","2401.0"
"2013-09-17","2767.0","2456.0","3755.0","5071.0","4705.0","298.0","457.0","24.0","11.0","2456.0"
"2013-09-18","2880.0","2492.0","3998.0","4955.0","5379.0","318.0","430.0","19.0","19.0","2492.0"
"2013-09-19","2630.0","2441.0","3649.0","4755.0","4898.0","269.0","413.0","42.0","12.0","2441.0"
"2013-09-20","2525.0","2617.0","3613.0","4285.0","4587.0","269.0","379.0","27.0","19.0","2617.0"
"2013-09-21","2019.0","2674.0","2780.0","3116.0","3264.0","229.0","271.0","20.0","16.0","2674.0"
"2013-09-22","2102.0","2373.0","2989.0","3110.0","3187.0","199.0","333.0","22.0","12.0","2373.0"
"2013-09-23","2672.0","2693.0","3700.0","4331.0","4491.0","298.0","359.0","29.0","17.0","2693.0"
"2013-09-24","2775.0","2712.0","4147.0","4616.0","4804.0","324.0","482.0","29.0","6.0","2712.0"
"2013-09-25","2780.0","2605.0","4018.0","4492.0","4691.0","289.0","424.0","38.0","13.0","2605.0"
"2013-09-26","2808.0","2440.0","3540.0","4412.0","4502.0","270.0","417.0","20.0","12.0","2440.0"
"2013-09-27","2309.0","2222.0","3432.0","4032.0","4205.0","229.0","398.0","46.0","8.0","2222.0"
"2013-09-28","1809.0","1434.0","2741.0","2883.0","3071.0","161.0","274.0","35.0","11.0","1434.0"
"2013-09-29","2028.0","1493.0","2945.0","2820.0","2961.0","139.0","379.0","30.0","16.0","1493.0"
