"date","Hepatitis_A","Hepatitis_B","Hepatitis_C","Viral_hepatitis","World_Hepatitis_Day","Jaundice","Hepatitis","Picornavirales","Hepatocellular_carcinoma","Hepatitis_C_virus"
"2014-06-05","1704.0","3856.0","4661.0","463.0","57.0","2661.0","2455.0","18.0","815.0","361.0"
"2014-06-06","1648.0","3407.0","4216.0","409.0","51.0","2461.0","2106.0","17.0","744.0","318.0"
"2014-06-07","1085.0","2332.0","3378.0","290.0","20.0","1980.0","1566.0","9.0","428.0","243.0"
"2014-06-08","1055.0","2337.0","3121.0","274.0","35.0","2106.0","1573.0","10.0","447.0","275.0"
"2014-06-09","1763.0","3751.0","4790.0","400.0","37.0","2880.0","2587.0","19.0","784.0","368.0"
"2014-06-10","1775.0","3896.0","4941.0","460.0","57.0","2921.0","2435.0","15.0","807.0","393.0"
"2014-06-11","1836.0","3790.0","4580.0","429.0","54.0","2834.0","2331.0","14.0","780.0","382.0"
"2014-06-12","1679.0","3598.0","4437.0","421.0","51.0","2909.0","2248.0","17.0","797.0","345.0"
"2014-06-13","1510.0","3129.0","4041.0","394.0","50.0","2378.0","1825.0","13.0","726.0","336.0"
"2014-06-14","1059.0","2292.0","2859.0","268.0","28.0","2043.0","1485.0","14.0","499.0","235.0"
"2014-06-15","1104.0","2248.0","2983.0","264.0","31.0","2095.0","1634.0","12.0","466.0","300.0"
"2014-06-16","1730.0","3490.0","4210.0","367.0","59.0","2596.0","2128.0","22.0","805.0","370.0"
"2014-06-17","1764.0","3649.0","4426.0","427.0","63.0","2709.0","2268.0","21.0","770.0","353.0"
"2014-06-18","1773.0","3772.0","5294.0","412.0","55.0","2729.0","2281.0","19.0","798.0","346.0"
"2014-06-19","1751.0","3711.0","4373.0","442.0","50.0","2612.0","2206.0","18.0","712.0","344.0"
"2014-06-20","1531.0","3166.0","4071.0","421.0","45.0","2241.0","2150.0","22.0","723.0","270.0"
"2014-06-21","1084.0","2107.0","2458.0","298.0","34.0","1902.0","1524.0","8.0","399.0","206.0"
"2014-06-22","973.0","1992.0","2205.0","266.0","35.0","1893.0","1564.0","8.0","406.0","243.0"
"2014-06-23","1680.0","3193.0","3423.0","370.0","55.0","2519.0","2079.0","15.0","709.0","303.0"
"2014-06-24","1668.0","3512.0","3433.0","361.0","60.0","2513.0","2200.0","11.0","808.0","307.0"
"2014-06-25","2102.0","3697.0","3684.0","460.0","62.0","2560.0","2332.0","18.0","825.0","356.0"
"2014-06-26","1888.0","3361.0","3270.0","339.0","85.0","2551.0","2194.0","19.0","796.0","327.0"
"2014-06-27","1680.0","2978.0","3244.0","353.0","60.0","2088.0","1996.0","15.0","638.0","279.0"
"2014-06-28","1503.0","2076.0","2383.0","257.0","72.0","1749.0","1436.0","10.0","373.0","201.0"
"2014-06-29","1336.0","2081.0","2484.0","254.0","42.0","2304.0","1454.0","11.0","407.0","209.0"
"2014-06-30","2137.0","3329.0","4051.0","328.0","105.0","2794.0","2072.0","15.0","596.0","284.0"
"2014-07-01","1961.0","3202.0","3436.0","318.0","65.0","2482.0","1996.0","11.0","690.0","276.0"
"2014-07-02","1871.0","3289.0","3283.0","329.0","87.0","2259.0","2086.0","18.0","658.0","265.0"
"2014-07-03","1720.0","3258.0","3138.0","360.0","113.0","2277.0","1991.0","13.0","749.0","303.0"
"2014-07-04","1374.0","2557.0","2490.0","269.0","87.0","1961.0","1673.0","13.0","527.0","207.0"
"2014-07-05","1018.0","1796.0","1958.0","230.0","63.0","1681.0","1422.0","4.0","355.0","165.0"
"2014-07-06","1032.0","1913.0","2075.0","244.0","47.0","1820.0","1399.0","19.0","385.0","187.0"
"2014-07-07","1890.0","3466.0","4092.0","321.0","83.0","2489.0","2025.0","9.0","683.0","351.0"
"2014-07-08","1836.0","3258.0","4070.0","373.0","89.0","2558.0","2145.0","17.0","698.0","294.0"
"2014-07-09","1828.0","3028.0","3799.0","378.0","76.0","2323.0","2018.0","15.0","715.0","330.0"
"2014-07-10","1806.0","3013.0","3645.0","381.0","99.0","2231.0","2070.0","6.0","728.0","370.0"
"2014-07-11","1640.0","2770.0","3283.0","362.0","74.0","2165.0","1844.0","15.0","638.0","303.0"
"2014-07-12","1190.0","2082.0","2288.0","224.0","52.0","1830.0","1536.0","10.0","395.0","181.0"
"2014-07-13","1088.0","1892.0","2181.0","262.0","55.0","1815.0","1570.0","11.0","387.0","151.0"
"2014-07-14","1790.0","2913.0","3493.0","374.0","96.0","2468.0","2243.0","17.0","668.0","332.0"
"2014-07-15","1931.0","3022.0","3857.0","407.0","115.0","2579.0","2138.0","18.0","763.0","330.0"
"2014-07-16","1803.0","2887.0","3855.0","367.0","100.0","2447.0","2036.0","12.0","700.0","329.0"
"2014-07-17","1788.0","3231.0","3992.0","369.0","111.0","2413.0","2282.0","19.0","738.0","343.0"
"2014-07-18","1624.0","2735.0","3475.0","300.0","102.0","2036.0","2118.0","11.0","633.0","277.0"
"2014-07-19","1227.0","2175.0","2321.0","267.0","91.0","1858.0","1473.0","12.0","371.0","162.0"
"2014-07-20","1665.0","1997.0","2502.0","252.0","79.0","1952.0","1616.0","6.0","452.0","201.0"
"2014-07-21","1848.0","3472.0","4647.0","369.0","141.0","2587.0","2314.0","7.0","702.0","345.0"
"2014-07-22","2070.0","3844.0","4317.0","407.0","218.0","2680.0","2535.0","29.0","718.0","317.0"
"2014-07-23","1915.0","3511.0","4057.0","377.0","249.0","2381.0","2339.0","30.0","692.0","308.0"
"2014-07-24","1820.0","3247.0","4244.0","388.0","243.0","2313.0","2289.0","19.0","663.0","304.0"
"2014-07-25","1706.0","3113.0","4679.0","372.0","264.0","2090.0","2530.0","21.0","552.0","281.0"
"2014-07-26","1136.0","2151.0","2999.0","250.0","206.0","1707.0","1865.0","10.0","386.0","230.0"
"2014-07-27","1189.0","2219.0","2694.0","283.0","408.0","1872.0","2038.0","11.0","328.0","176.0"
"2014-07-28","2297.0","4798.0","5242.0","721.0","2956.0","2799.0","4685.0","18.0","632.0","378.0"
"2014-07-29","1799.0","4103.0","4266.0","618.0","375.0","2757.0","3155.0","17.0","674.0","319.0"
"2014-07-30","1632.0","3502.0","4098.0","641.0","189.0","2772.0","2607.0","14.0","710.0","319.0"
"2014-07-31","1649.0","3312.0","3726.0","604.0","94.0","2658.0","2334.0","20.0","705.0","334.0"
"2014-08-01","1530.0","2930.0","3410.0","522.0","66.0","2533.0","2073.0","6.0","589.0","283.0"
"2014-08-02","1040.0","2149.0","2407.0","252.0","64.0","1795.0","1627.0","8.0","380.0","180.0"
"2014-08-03","995.0","2029.0","2513.0","242.0","58.0","1690.0","1602.0","17.0","364.0","184.0"
"2014-08-04","1658.0","3169.0","4033.0","412.0","70.0","2449.0","2336.0","24.0","713.0","346.0"
"2014-08-05","1777.0","3322.0","3987.0","410.0","81.0","2484.0","2376.0","23.0","766.0","310.0"
"2014-08-06","1599.0","3267.0","3643.0","421.0","56.0","2437.0","2241.0","14.0","703.0","279.0"
"2014-08-07","1560.0","3069.0","3598.0","386.0","54.0","2378.0","2298.0","20.0","649.0","308.0"
"2014-08-08","1488.0","2846.0","3289.0","342.0","51.0","2107.0","2044.0","16.0","604.0","285.0"
"2014-08-09","991.0","2104.0","2407.0","282.0","42.0","1731.0","1659.0","15.0","387.0","202.0"
"2014-08-10","973.0","2087.0","2503.0","275.0","46.0","1852.0","1685.0","15.0","378.0","214.0"
"2014-08-11","1560.0","3105.0","3712.0","379.0","29.0","2410.0","2146.0","9.0","646.0","297.0"
"2014-08-12","1671.0","3152.0","3787.0","395.0","93.0","2549.0","2371.0","11.0","721.0","323.0"
"2014-08-13","1651.0","3185.0","3721.0","389.0","42.0","2623.0","2141.0","21.0","658.0","318.0"
"2014-08-14","1536.0","3231.0","3497.0","419.0","49.0","2628.0","2056.0","15.0","705.0","313.0"
"2014-08-15","1391.0","2771.0","3464.0","399.0","41.0","2189.0","1915.0","19.0","661.0","295.0"
"2014-08-16","991.0","1871.0","2354.0","237.0","48.0","1850.0","1516.0","11.0","456.0","199.0"
"2014-08-17","986.0","1826.0","2342.0","261.0","34.0","2061.0","1557.0","9.0","427.0","180.0"
"2014-08-18","1579.0","2933.0","3486.0","366.0","31.0","2472.0","2256.0","10.0","632.0","281.0"
"2014-08-19","1678.0","3019.0","3643.0","420.0","57.0","2702.0","2237.0","15.0","677.0","286.0"
"2014-08-20","1641.0","3140.0","3752.0","388.0","53.0","2643.0","2075.0","13.0","695.0","329.0"
"2014-08-21","1795.0","3072.0","3746.0","487.0","31.0","2763.0","2258.0","20.0","755.0","316.0"
"2014-08-22","1938.0","2817.0","3300.0","461.0","66.0","2666.0","2025.0","20.0","587.0","265.0"
"2014-08-23","1083.0","1971.0","2420.0","272.0","42.0","1756.0","1470.0","8.0","413.0","226.0"
"2014-08-24","1093.0","1966.0","2355.0","255.0","25.0","1996.0","1563.0","9.0","432.0","216.0"
"2014-08-25","1590.0","2894.0","3536.0","328.0","33.0","2720.0","2177.0","18.0","669.0","340.0"
"2014-08-26","1551.0","2894.0","3390.0","370.0","43.0","2708.0","2056.0","15.0","691.0","326.0"
"2014-08-27","1411.0","2675.0","3076.0","360.0","66.0","2292.0","2041.0","22.0","662.0","291.0"
"2014-08-28","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2014-08-29","1377.0","2595.0","3117.0","301.0","37.0","2460.0","1810.0","14.0","632.0","268.0"
"2014-08-30","1031.0","1951.0","2355.0","229.0","62.0","1905.0","1503.0","12.0","448.0","193.0"
"2014-08-31","915.0","1796.0","2373.0","255.0","46.0","2121.0","1493.0","32.0","444.0","204.0"
"2014-09-01","1335.0","2860.0","2910.0","383.0","48.0","2598.0","2070.0","24.0","603.0","261.0"
"2014-09-02","1679.0","3114.0","3431.0","380.0","34.0","2615.0","2253.0","23.0","781.0","335.0"
"2014-09-03","1672.0","3273.0","3677.0","414.0","26.0","3228.0","2274.0","24.0","798.0","329.0"
"2014-09-04","1579.0","2940.0","3480.0","459.0","28.0","3623.0","2184.0","24.0","679.0","311.0"
"2014-09-05","1512.0","2703.0","3202.0","369.0","52.0","2556.0","1952.0","15.0","695.0","310.0"
"2014-09-06","1003.0","1872.0","2244.0","290.0","42.0","2096.0","1391.0","13.0","473.0","248.0"
"2014-09-07","1028.0","1976.0","2375.0","296.0","36.0","2179.0","1528.0","13.0","456.0","228.0"
"2014-09-08","1924.0","2844.0","3301.0","516.0","41.0","2960.0","2327.0","32.0","750.0","293.0"
"2014-09-09","2206.0","3205.0","3650.0","586.0","64.0","2969.0","2322.0","27.0","732.0","324.0"
"2014-09-10","1759.0","3039.0","3595.0","559.0","30.0","3116.0","2368.0","22.0","791.0","356.0"
"2014-09-11","1783.0","3163.0","3236.0","552.0","61.0","3014.0","2506.0","20.0","805.0","371.0"
"2014-09-12","1486.0","4961.0","2826.0","485.0","30.0","2928.0","2078.0","23.0","606.0","317.0"
"2014-09-13","958.0","1804.0","2087.0","369.0","38.0","2109.0","1644.0","23.0","467.0","240.0"
"2014-09-14","1022.0","1956.0","2128.0","385.0","23.0","2364.0","1726.0","26.0","464.0","214.0"
"2014-09-15","1631.0","2954.0","3508.0","559.0","53.0","2930.0","2365.0","22.0","704.0","339.0"
"2014-09-16","1748.0","3413.0","4129.0","630.0","40.0","3049.0","3553.0","27.0","1353.0","391.0"
"2014-09-17","1699.0","3227.0","4222.0","641.0","33.0","3078.0","2438.0","27.0","736.0","379.0"
"2014-09-18","1691.0","3366.0","3671.0","598.0","38.0","2923.0","2449.0","17.0","783.0","395.0"
"2014-09-19","1484.0","2787.0","2935.0","494.0","31.0","2560.0","2148.0","15.0","727.0","353.0"
"2014-09-20","1927.0","2916.0","2045.0","381.0","32.0","1972.0","1543.0","16.0","460.0","234.0"
"2014-09-21","1030.0","2043.0","2021.0","360.0","30.0","2257.0","1570.0","29.0","421.0","227.0"
"2014-09-22","1695.0","3017.0","3451.0","443.0","56.0","3072.0","2329.0","26.0","768.0","327.0"
"2014-09-23","1728.0","3233.0","4397.0","454.0","40.0","3023.0","2518.0","23.0","783.0","350.0"
"2014-09-24","1848.0","3258.0","4518.0","524.0","36.0","2838.0","2477.0","19.0","763.0","419.0"
"2014-09-25","1704.0","3204.0","4267.0","486.0","29.0","3017.0","2396.0","23.0","855.0","344.0"
"2014-09-26","1437.0","2658.0","3618.0","346.0","25.0","2390.0","2148.0","26.0","17751.0","290.0"
"2014-09-27","1001.0","1928.0","2727.0","291.0","37.0","1939.0","1589.0","14.0","441.0","221.0"
"2014-09-28","1061.0","2011.0","3043.0","285.0","21.0","2211.0","1789.0","20.0","439.0","255.0"
"2014-09-29","1688.0","3227.0","7321.0","463.0","48.0","2971.0","2685.0","35.0","770.0","338.0"
"2014-09-30","1611.0","3154.0","3997.0","447.0","40.0","6383.0","2496.0","27.0","782.0","311.0"
"2014-10-01","1773.0","3170.0","4411.0","453.0","39.0","5379.0","2553.0","33.0","777.0","383.0"
"2014-10-02","2409.0","4354.0","7556.0","403.0","24.0","5948.0","2438.0","29.0","681.0","318.0"
"2014-10-03","1481.0","2667.0","3612.0","344.0","32.0","2224.0","2110.0","23.0","662.0","328.0"
"2014-10-04","1003.0","1931.0","2830.0","267.0","35.0","1946.0","1591.0","20.0","385.0","181.0"
"2014-10-05","1056.0","1898.0","2745.0","289.0","28.0","2021.0","1644.0","32.0","424.0","234.0"
"2014-10-06","1681.0","2951.0","3594.0","449.0","27.0","2764.0","2250.0","51.0","737.0","375.0"
"2014-10-07","1755.0","3221.0","3896.0","485.0","30.0","2813.0","2544.0","26.0","878.0","348.0"
"2014-10-08","1854.0","4572.0","4312.0","581.0","29.0","3098.0","2627.0","36.0","887.0","372.0"
"2014-10-09","2158.0","3334.0","4002.0","477.0","36.0","2867.0","2272.0","30.0","816.0","374.0"
"2014-10-10","1595.0","2989.0","3783.0","430.0","29.0","2505.0","2178.0","29.0","734.0","359.0"
"2014-10-11","1255.0","2444.0","4274.0","356.0","29.0","1958.0","1945.0","15.0","500.0","274.0"
"2014-10-12","1108.0","2159.0","2990.0","329.0","21.0","2208.0","1729.0","23.0","519.0","265.0"
"2014-10-13","1744.0","3170.0","3883.0","641.0","23.0","3083.0","2416.0","24.0","801.0","451.0"
"2014-10-14","1910.0","3518.0","4498.0","726.0","27.0","3344.0","2770.0","24.0","821.0","449.0"
"2014-10-15","2022.0","3487.0","7329.0","778.0","31.0","3417.0","2699.0","26.0","829.0","466.0"
"2014-10-16","1621.0","2921.0","6302.0","576.0","43.0","2707.0","2206.0","15.0","831.0","398.0"
"2014-10-17","1296.0","2463.0","2961.0","411.0","31.0","2212.0","1826.0","26.0","592.0","302.0"
"2014-10-18","1023.0","1580.0","2175.0","273.0","27.0","1706.0","1409.0","12.0","416.0","221.0"
"2014-10-19","944.0","1640.0","2069.0","268.0","18.0","1728.0","1567.0","19.0","433.0","263.0"
"2014-10-20","1381.0","2656.0","3434.0","547.0","27.0","2600.0","2452.0","19.0","734.0","384.0"
"2014-10-21","1508.0","2612.0","3522.0","567.0","31.0","2802.0","2115.0","44.0","768.0","410.0"
"2014-10-22","1367.0","2570.0","3217.0","370.0","19.0","2569.0","1945.0","22.0","709.0","350.0"
"2014-10-23","1341.0","2500.0","3226.0","354.0","31.0","2304.0","1901.0","28.0","674.0","354.0"
"2014-10-24","1171.0","2229.0","2840.0","462.0","30.0","2324.0","1759.0","13.0","673.0","323.0"
"2014-10-25","766.0","1499.0","1715.0","355.0","21.0","1844.0","1322.0","16.0","436.0","223.0"
"2014-10-26","818.0","1630.0","1706.0","335.0","23.0","1863.0","1617.0","10.0","480.0","269.0"
"2014-10-27","1446.0","2534.0","2724.0","557.0","24.0","2636.0","1940.0","18.0","703.0","363.0"
"2014-10-28","1491.0","2755.0","3062.0","537.0","31.0","2615.0","2401.0","31.0","798.0","397.0"
"2014-10-29","1476.0","2609.0","2935.0","401.0","39.0","2499.0","2793.0","29.0","720.0","384.0"
"2014-10-30","1381.0","2519.0","2880.0","364.0","22.0","6800.0","1938.0","33.0","677.0","323.0"
"2014-10-31","1270.0","2162.0","2594.0","307.0","23.0","2029.0","1625.0","31.0","647.0","296.0"
"2014-11-01","836.0","1483.0","1767.0","193.0","12.0","1610.0","1324.0","16.0","465.0","240.0"
"2014-11-02","793.0","1570.0","1695.0","292.0","18.0","2000.0","1411.0","20.0","449.0","272.0"
"2014-11-03","1425.0","2571.0","2906.0","411.0","42.0","2553.0","2392.0","21.0","728.0","381.0"
"2014-11-04","1435.0","2660.0","3077.0","480.0","30.0","2651.0","2388.0","30.0","859.0","401.0"
"2014-11-05","1556.0","2691.0","3073.0","420.0","30.0","2697.0","2193.0","24.0","794.0","334.0"
"2014-11-06","1438.0","2712.0","3403.0","421.0","31.0","2583.0","2100.0","26.0","743.0","375.0"
"2014-11-07","1424.0","2288.0","2985.0","357.0","20.0","2244.0","1928.0","17.0","663.0","333.0"
"2014-11-08","869.0","1581.0","2111.0","235.0","18.0","1865.0","1416.0","23.0","383.0","221.0"
"2014-11-09","944.0","1592.0","2058.0","264.0","31.0","2014.0","1502.0","9.0","425.0","252.0"
"2014-11-10","1405.0","2746.0","3150.0","392.0","32.0","2649.0","2084.0","13.0","744.0","373.0"
"2014-11-11","1449.0","2907.0","3186.0","396.0","30.0","2762.0","2347.0","45.0","800.0","320.0"
"2014-11-12","1493.0","2802.0","3433.0","414.0","35.0","2639.0","2409.0","15.0","707.0","433.0"
"2014-11-13","1486.0","2772.0","3363.0","384.0","27.0","2539.0","2203.0","22.0","790.0","383.0"
"2014-11-14","1170.0","2268.0","5591.0","325.0","30.0","2117.0","1830.0","16.0","650.0","356.0"
"2014-11-15","924.0","1902.0","2837.0","266.0","34.0","1736.0","1554.0","24.0","512.0","303.0"
"2014-11-16","939.0","1889.0","2170.0","300.0","20.0","1950.0","1559.0","20.0","505.0","318.0"
"2014-11-17","1489.0","2912.0","3455.0","390.0","33.0","2689.0","2161.0","31.0","762.0","421.0"
"2014-11-18","1462.0","2767.0","3488.0","453.0","32.0","2758.0","2113.0","21.0","749.0","431.0"
"2014-11-19","1441.0","2717.0","3231.0","390.0","37.0","2499.0","2041.0","24.0","844.0","472.0"
"2014-11-20","1350.0","2619.0","3445.0","366.0","36.0","2470.0","1834.0","29.0","765.0","421.0"
"2014-11-21","1213.0","3644.0","2857.0","312.0","40.0","2124.0","1692.0","23.0","589.0","324.0"
"2014-11-22","740.0","1483.0","2068.0","234.0","24.0","1679.0","1244.0","7.0","375.0","217.0"
"2014-11-23","809.0","1733.0","2068.0","275.0","36.0","1948.0","1424.0","15.0","475.0","260.0"
"2014-11-24","1329.0","2637.0","3040.0","341.0","57.0","2766.0","2068.0","20.0","676.0","374.0"
"2014-11-25","1271.0","2602.0","2935.0","408.0","34.0","2580.0","2099.0","14.0","707.0","381.0"
"2014-11-26","1184.0","5664.0","2684.0","367.0","34.0","2375.0","1884.0","18.0","652.0","346.0"
"2014-11-27","1071.0","2402.0","2279.0","430.0","43.0","2044.0","1635.0","15.0","526.0","324.0"
"2014-11-28","955.0","1852.0","2101.0","337.0","42.0","1825.0","1443.0","16.0","482.0","269.0"
"2014-11-29","767.0","1429.0","1822.0","250.0","38.0","1573.0","1364.0","16.0","383.0","220.0"
"2014-11-30","629.0","1220.0","1484.0","204.0","32.0","1435.0","1110.0","6.0","362.0","223.0"
"2014-12-01","1283.0","2675.0","2891.0","501.0","179.0","2567.0","1991.0","18.0","704.0","398.0"
"2014-12-02","1825.0","2752.0","3380.0","699.0","48.0","2590.0","2158.0","22.0","680.0","412.0"
"2014-12-03","1741.0","2775.0","3463.0","791.0","70.0","2924.0","2151.0","23.0","776.0","441.0"
"2014-12-04","1832.0","2965.0","3796.0","668.0","56.0","2667.0","2074.0","39.0","735.0","389.0"
"2014-12-05","2276.0","3134.0","3228.0","453.0","47.0","2149.0","1741.0","25.0","523.0","307.0"
"2014-12-06","891.0","1619.0","2263.0","274.0","26.0","1799.0","1401.0","11.0","425.0","239.0"
"2014-12-07","919.0","1684.0","2305.0","267.0","27.0","1871.0","1578.0","12.0","391.0","256.0"
"2014-12-08","1383.0","2521.0","3350.0","534.0","24.0","2810.0","2068.0","14.0","711.0","373.0"
"2014-12-09","1418.0","2490.0","3128.0","605.0","47.0","2780.0","1956.0","16.0","741.0","429.0"
"2014-12-10","1611.0","2739.0","3193.0","610.0","27.0","2677.0","2014.0","34.0","3394.0","404.0"
"2014-12-11","2939.0","3972.0","3052.0","562.0","32.0","2454.0","1895.0","25.0","771.0","402.0"
"2014-12-12","1106.0","2110.0","2702.0","287.0","18.0","1932.0","1580.0","14.0","580.0","322.0"
"2014-12-13","730.0","1435.0","1927.0","248.0","23.0","1587.0","1284.0","14.0","421.0","262.0"
"2014-12-14","857.0","1496.0","2051.0","277.0","21.0","1863.0","1327.0","16.0","432.0","295.0"
"2014-12-15","1379.0","2241.0","2939.0","384.0","25.0","2271.0","1836.0","19.0","634.0","409.0"
"2014-12-16","1474.0","2565.0","3368.0","417.0","20.0","2412.0","2054.0","11.0","805.0","429.0"
"2014-12-17","1196.0","2273.0","3251.0","275.0","23.0","1926.0","1783.0","11.0","606.0","285.0"
"2014-12-18","1185.0","2161.0","3442.0","335.0","29.0","1797.0","1693.0","18.0","580.0","280.0"
"2014-12-19","920.0","1776.0","2526.0","225.0","28.0","1605.0","1478.0","9.0","510.0","222.0"
"2014-12-20","696.0","1309.0","1942.0","193.0","20.0","1280.0","1032.0","6.0","371.0","181.0"
"2014-12-21","600.0","1219.0","1716.0","154.0","21.0","1283.0","1141.0","9.0","329.0","147.0"
"2014-12-22","930.0","1965.0","3002.0","297.0","20.0","1947.0","1515.0","9.0","567.0","250.0"
"2014-12-23","892.0","1855.0","2591.0","218.0","20.0","1688.0","1392.0","8.0","538.0","227.0"
"2014-12-24","686.0","1446.0","2140.0","178.0","17.0","1276.0","12946.0","7.0","416.0","170.0"
"2014-12-25","453.0","971.0","1388.0","175.0","10.0","944.0","788.0","14.0","306.0","135.0"
"2014-12-26","601.0","1150.0","1597.0","217.0","21.0","1264.0","994.0","7.0","291.0","165.0"
"2014-12-27","597.0","1036.0","1432.0","155.0","14.0","1278.0","988.0","16.0","281.0","115.0"
"2014-12-28","569.0","1087.0","1392.0","198.0","18.0","1266.0","988.0","8.0","332.0","141.0"
"2014-12-29","943.0","1746.0","2225.0","259.0","17.0","1673.0","1323.0","11.0","505.0","209.0"
"2014-12-30","764.0","1569.0","2091.0","248.0","20.0","1656.0","1337.0","17.0","476.0","198.0"
"2014-12-31","688.0","1375.0","1660.0","208.0","18.0","1353.0","1278.0","9.0","378.0","145.0"
"2015-01-01","522.0","1007.0","1416.0","152.0","21.0","1130.0","1044.0","9.0","333.0","116.0"
"2015-01-02","1394.0","1485.0","1705.0","211.0","17.0","1653.0","1191.0","13.0","492.0","184.0"
"2015-01-03","825.0","1285.0","1632.0","179.0","14.0","1454.0","1161.0","8.0","367.0","156.0"
"2015-01-04","711.0","1263.0","1604.0","206.0","25.0","1563.0","1182.0","10.0","383.0","187.0"
"2015-01-05","1239.0","2136.0","2727.0","296.0","25.0","2175.0","1663.0","16.0","601.0","277.0"
"2015-01-06","1202.0","2351.0","3193.0","329.0","30.0","2258.0","1794.0","19.0","650.0","266.0"
"2015-01-07","1210.0","2269.0","2915.0","346.0","24.0","2237.0","19449.0","14.0","713.0","284.0"
"2015-01-08","1250.0","2275.0","3362.0","281.0","21.0","2086.0","1765.0","17.0","664.0","306.0"
"2015-01-09","1103.0","2141.0","3127.0","293.0","23.0","1947.0","1509.0","18.0","574.0","276.0"
"2015-01-10","827.0","1550.0","2312.0","182.0","27.0","1537.0","1258.0","11.0","376.0","186.0"
"2015-01-11","750.0","1415.0","2163.0","252.0","11.0","1676.0","1251.0","31.0","389.0","183.0"
"2015-01-12","1255.0","2403.0","3276.0","319.0","25.0","2322.0","1823.0","20.0","678.0","306.0"
"2015-01-13","1295.0","2322.0","3434.0","437.0","28.0","2371.0","1758.0","11.0","614.0","251.0"
"2015-01-14","1236.0","2260.0","3493.0","313.0","24.0","2183.0","1729.0","16.0","600.0","303.0"
"2015-01-15","1308.0","2427.0","3847.0","316.0","25.0","2144.0","1745.0","24.0","661.0","344.0"
"2015-01-16","1106.0","2122.0","3372.0","268.0","23.0","1926.0","1643.0","11.0","563.0","303.0"
"2015-01-17","845.0","1436.0","2233.0","216.0","14.0","1357.0","1159.0","5.0","365.0","210.0"
"2015-01-18","728.0","1453.0","2327.0","250.0","40.0","1580.0","1254.0","19.0","398.0","238.0"
"2015-01-19","1202.0","2278.0","4309.0","289.0","28.0","2244.0","1665.0","19.0","645.0","366.0"
"2015-01-20","1365.0","2687.0","4260.0","335.0","24.0","2409.0","1997.0","18.0","720.0","321.0"
"2015-01-21","1340.0","2294.0","3588.0","351.0","23.0","2182.0","1802.0","10.0","661.0","290.0"
"2015-01-22","1610.0","2527.0","3896.0","384.0","30.0","2279.0","1812.0","22.0","732.0","378.0"
"2015-01-23","1502.0","2131.0","3056.0","561.0","23.0","2116.0","1551.0","20.0","562.0","258.0"
"2015-01-24","956.0","1439.0","2261.0","355.0","19.0","1588.0","1209.0","7.0","403.0","158.0"
"2015-01-25","952.0","1550.0","2166.0","396.0","24.0","1822.0","1483.0","20.0","392.0","242.0"
"2015-01-26","1467.0","2293.0","2615.0","680.0","23.0","2496.0","1762.0","16.0","589.0","306.0"
"2015-01-27","1347.0","2613.0","2842.0","662.0","20.0","3211.0","1956.0","20.0","706.0","342.0"
"2015-01-28","1343.0","2469.0","2808.0","618.0","21.0","2530.0","1768.0","29.0","637.0","306.0"
"2015-01-29","1369.0","2575.0","2741.0","574.0","23.0","2328.0","1725.0","19.0","690.0","315.0"
"2015-01-30","1709.0","2323.0","2544.0","535.0","18.0","2202.0","1505.0","23.0","613.0","248.0"
"2015-01-31","756.0","1182.0","1340.0","216.0","24.0","1151.0","901.0","8.0","256.0","126.0"
"2015-02-01","746.0","1391.0","1531.0","267.0","17.0","1642.0","1044.0","16.0","322.0","198.0"
"2015-02-02","1223.0","2261.0","2531.0","451.0","21.0","2301.0","1536.0","10.0","573.0","296.0"
"2015-02-03","1488.0","2846.0","2936.0","590.0","25.0","2480.0","1628.0","13.0","663.0","274.0"
"2015-02-04","1574.0","2755.0","3322.0","456.0","32.0","2442.0","1786.0","16.0","698.0","325.0"
"2015-02-05","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2015-02-06","1285.0","2378.0","2616.0","274.0","29.0","1891.0","1532.0","17.0","597.0","341.0"
"2015-02-07","801.0","1508.0","1711.0","224.0","19.0","1520.0","1168.0","13.0","358.0","208.0"
"2015-02-08","1108.0","1596.0","1603.0","241.0","21.0","1724.0","1388.0","6.0","409.0","209.0"
"2015-02-09","1672.0","2332.0","2653.0","324.0","25.0","2222.0","1690.0","16.0","602.0","326.0"
"2015-02-10","1500.0","2603.0","2809.0","392.0","27.0","2460.0","1810.0","27.0","712.0","352.0"
"2015-02-11","1508.0","2366.0","2817.0","381.0","23.0","2386.0","1811.0","23.0","700.0","349.0"
"2015-02-12","1356.0","2426.0","2724.0","377.0","17.0","2509.0","1733.0","22.0","733.0","331.0"
"2015-02-13","1171.0","2189.0","2532.0","280.0","18.0","1914.0","1435.0","18.0","562.0","255.0"
"2015-02-14","5891.0","1687.0","2081.0","226.0","26.0","1536.0","1295.0","8.0","343.0","217.0"
"2015-02-15","7393.0","1801.0","2166.0","225.0","28.0","1583.0","1472.0","9.0","374.0","228.0"
"2015-02-16","14162.0","3099.0","3454.0","410.0","33.0","2403.0","2412.0","15.0","624.0","304.0"
"2015-02-17","13770.0","3599.0","4050.0","372.0","35.0","2599.0","2515.0","13.0","606.0","303.0"
