"date","Lyme_disease","Borrelia","Erythema_chronicum_migrans","Fever","Ixodes","Lyme_disease_controversy","Headache","Delayed_onset_muscle_soreness","Ixodes_ricinus","Vaccine"
"2014-07-31","6342.0","178.0","336.0","2001.0","65.0","202.0","1282.0","1148.0","90.0","1225.0"
"2014-08-01","6534.0","157.0","294.0","1891.0","44.0","156.0","1177.0","930.0","95.0","1174.0"
"2014-08-02","4640.0","126.0","220.0","1537.0","35.0","127.0","811.0","684.0","78.0","989.0"
"2014-08-03","4737.0","151.0","243.0","1677.0","40.0","133.0","748.0","757.0","62.0","933.0"
"2014-08-04","6246.0","235.0","342.0","2159.0","53.0","176.0","951.0","928.0","103.0","1282.0"
"2014-08-05","6699.0","190.0","369.0","2548.0","92.0","157.0","956.0","1131.0","162.0","1364.0"
"2014-08-06","6084.0","192.0","321.0","2237.0","61.0","187.0","1080.0","1376.0","93.0","1274.0"
"2014-08-07","5519.0","187.0","283.0","2112.0","87.0","169.0","987.0","1081.0","104.0","1152.0"
"2014-08-08","5412.0","149.0","258.0","1969.0","63.0","124.0","905.0","954.0","80.0","1294.0"
"2014-08-09","3915.0","122.0","204.0","1620.0","60.0","109.0","805.0","782.0","92.0","893.0"
"2014-08-10","4151.0","144.0","220.0","1785.0","45.0","120.0","917.0","788.0","89.0","909.0"
"2014-08-11","6110.0","222.0","317.0","2214.0","67.0","158.0","1111.0","1069.0","162.0","1162.0"
"2014-08-12","5843.0","205.0","328.0","2240.0","75.0","119.0","1012.0","988.0","161.0","1227.0"
"2014-08-13","5874.0","210.0","285.0","2235.0","59.0","172.0","925.0","1119.0","95.0","1198.0"
"2014-08-14","6083.0","242.0","276.0","2263.0","73.0","156.0","1152.0","1046.0","105.0","1054.0"
"2014-08-15","5048.0","208.0","251.0","1954.0","62.0","128.0","831.0","945.0","77.0","963.0"
"2014-08-16","3363.0","125.0","188.0","1652.0","55.0","96.0","713.0","660.0","69.0","704.0"
"2014-08-17","3924.0","146.0","204.0","1821.0","54.0","108.0","853.0","686.0","86.0","768.0"
"2014-08-18","4939.0","208.0","291.0","2269.0","56.0","153.0","983.0","1047.0","78.0","1018.0"
"2014-08-19","4995.0","234.0","325.0","2286.0","56.0","156.0","1044.0","1018.0","77.0","1063.0"
"2014-08-20","4814.0","192.0","253.0","2404.0","53.0","139.0","1001.0","1124.0","93.0","1032.0"
"2014-08-21","5152.0","218.0","265.0","2270.0","80.0","153.0","1199.0","1198.0","65.0","1075.0"
"2014-08-22","4458.0","200.0","253.0","2046.0","59.0","125.0","1071.0","920.0","76.0","1024.0"
"2014-08-23","3515.0","151.0","214.0","1695.0","59.0","94.0","798.0","812.0","78.0","682.0"
"2014-08-24","3744.0","150.0","212.0","1918.0","30.0","114.0","817.0","869.0","62.0","835.0"
"2014-08-25","4912.0","210.0","255.0","2362.0","50.0","150.0","1038.0","1103.0","71.0","1004.0"
"2014-08-26","4676.0","203.0","261.0","2374.0","55.0","136.0","999.0","1066.0","68.0","1106.0"
"2014-08-27","4577.0","189.0","247.0","2141.0","60.0","153.0","853.0","966.0","83.0","1197.0"
"2014-08-28","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"2014-08-29","4302.0","177.0","253.0","2201.0","49.0","135.0","912.0","993.0","61.0","946.0"
"2014-08-30","3326.0","126.0","177.0","1611.0","41.0","109.0","2087.0","639.0","75.0","755.0"
"2014-08-31","3729.0","132.0","206.0","1834.0","42.0","102.0","822.0","703.0","47.0","960.0"
"2014-09-01","4435.0","190.0","336.0","2213.0","62.0","175.0","1041.0","816.0","80.0","987.0"
"2014-09-02","5544.0","207.0","372.0","2432.0","57.0","177.0","1061.0","965.0","73.0","1181.0"
"2014-09-03","5547.0","239.0","376.0","2498.0","62.0","165.0","1068.0","1109.0","87.0","1295.0"
"2014-09-04","5190.0","250.0","344.0","2325.0","61.0","145.0","1196.0","1230.0","78.0","1160.0"
"2014-09-05","4720.0","219.0","305.0","2111.0","65.0","134.0","922.0","1050.0","66.0","1116.0"
"2014-09-06","3417.0","126.0","202.0","1710.0","39.0","118.0","927.0","719.0","47.0","751.0"
"2014-09-07","3722.0","157.0","231.0","1886.0","58.0","123.0","1122.0","717.0","68.0","931.0"
"2014-09-08","5150.0","231.0","365.0","2481.0","63.0","130.0","1367.0","1099.0","89.0","1720.0"
"2014-09-09","5333.0","237.0","313.0","2633.0","73.0","168.0","1441.0","1097.0","76.0","1316.0"
"2014-09-10","5628.0","255.0","353.0","2470.0","71.0","146.0","1458.0","1142.0","77.0","1333.0"
"2014-09-11","7585.0","267.0","366.0","2609.0","61.0","241.0","1474.0","1167.0","83.0","1453.0"
"2014-09-12","4773.0","205.0","300.0","2113.0","59.0","156.0","1226.0","899.0","71.0","1053.0"
"2014-09-13","3403.0","139.0","274.0","1815.0","42.0","124.0","1094.0","682.0","46.0","847.0"
"2014-09-14","3379.0","160.0","265.0","1933.0","58.0","106.0","1209.0","791.0","71.0","984.0"
"2014-09-15","4912.0","212.0","312.0","2533.0","61.0","155.0","1514.0","985.0","71.0","1216.0"
